id,artist,song_name,lyric,Emotion,first_max,second_max
88,이난,널 다 잊었다고 거짓말했어,잘 지내는 거 같아 넌 벌써 날 다 잊었니 나도 한동안은 참 편했는데 시간이 지날수록 더 네가 보고 싶어  우리에게 쌓였던 작고 사소한 오해들이 자꾸만 생각나고 다 내 탓인 거 같아  너를 사랑하는 법은 네게 배웠어도 너와 이별하는 법은 배우지 못해서 너를 지우고 잊고 싶은데 자꾸만 떠올라 다 잊은 줄 알았어 널 다 잊었다고 거짓말했어  너에게 상처 주고 힘들게 했던 행동들이 전부 다 후회되고 네가 보고 싶어  너를 사랑하는 법은 네게 배웠어도 너와 이별하는 법은 배우지 못해서 너를 지우고 잊고 싶은데 자꾸만 떠올라 다 잊은 줄 알았어 널 다 잊었다고 거짓말했어  이별 앞에서 내가 조금 더 애썼다면 지금의 우린 어땠을까 그때는 나의 작은 자존심 때문에 금방 널 잊을 거라 거짓말했어  너를 더 사랑하는 법을 이젠 알겠는데 너에게 아직 못해준 것들이 많은데 너를 보내려 노력해봐도 난 그게 잘 안돼 다 잊은 줄 알았어 널 다 잊었다고 거짓말했어',슬픔,5,4
89,오송,손끝,혹시 넌 알고 있을까 아님 모르는 걸까 널 향한 내 마음 어색해질까봐 솔직한 내 마음 말 못하고 머뭇거렸던 나의 사랑을 저 멀리 웃고 있는 너 이런 나를 모른 채 마냥 행복해하는 너를 볼 때마다 너무 힘들어 가슴이 시켜서 널 사랑하는 내가 겨우겨우 손에 닿을 그만큼 다가서면 그만큼 더 멀어져가 사랑하지만 사랑할 수 없는 어떤 한 사람 보내고 보내도 가슴에 깊이 남은 혼자만 하는 슬픈 사랑 저 멀리 웃고 있는 너 이런 나를 모른 채 마냥 행복해하는 너를 볼 때마다 너무 힘들어 가슴이 시켜서 널 사랑하는 내가 겨우겨우 손에 닿을 그만큼 다가서면 그만큼 더 멀어져가 사랑하지만 사랑할 수 없는 어떤 한 사람 보내고 보내도 가슴에 깊이 남은 혼자만 하는 슬픈 사랑',슬픔,1,0
90,1DB(원디비),너,올해의 봄은 어느덧 찾아오고 흘러간 시간 속에 후회한 나 아마 이제는 함께 간다는 것도 내게 아주 힘든 일이 되었네 밤새도록 함께한 그 날도 순간의 기억으로 스쳐지나네 행복했던 순간들마저도 언제나 내겐 상처가 돼버린걸 뒤돌아보면 너무나 소중한 너란 사람이 있기에 언제나 내 곁을 지켜주고 내 삶에 벗이 돼주오 밤새도록 함께한 그 날도 순간의 기억으로 스쳐지나네 행복했던 순간들마저도 언제나 내겐 상처가 돼버린걸 뒤돌아보면 너무나 소중한 너란 사람이 있기에 언제나 내 곁을 지켜주고 내 삶에 벗이 돼주오 이제 다시 돌아오지 않는 너 흘러간 시간들의 후회도 다시 널 볼 수 없다 해도 내게 너무 소중했던 너',슬픔,5,3
91,데이스타(Daysta),"너 없이 난,이젠",이아픈시간 지나가기를 견뎌내볼게 꾹참아볼게  그러다네 소식들으면 나그때 아파할까봐 누구보다   너없이난 정말안되는가봐 앞으로더 보고싶고 그리울까봐  이아픈 내맘 지울수있게 노력해볼래 익숙해질래 너없이나 이젠  하루하나씩 잊어보려고 다짐해볼게 꼭그래볼게  그러다너 마주칠까봐 나그때 후회할까봐 누구보다  너없이난 정말안되는가봐 앞으로더 보고싶고 그리울까봐  이아픈 내맘 지울수있게 노력해볼래 익숙해질래  너없이도 말야  언젠가내가다시 그리워지면 언제든돌아와 내게  나없는넌 지금괜찮은걸까 바보같이 나만혼자 널기다릴까  지난날 그때 그립겠지만 후회하지만 소용없잖아 너없는나 이젠',슬픔,0,4
92,지수,바람의 노래 (Song of the Wind),"이렇게 너를 만나고 이렇게 너를 보내고 네게 난 그저 부족함이었을까 내게만 거꾸로 가는 시간 떠나가는 사람과 남겨진 사람일 뿐 나쁜 사랑에 지쳐 무너져도 니가 그리워 I'm missing you 바람이 날 데려가네 구름이 널 데려오네 내리는 빗물이 내 눈물이었을까 어김없이 다가온 이별 이별 떠나가는 사람과 남겨진 사람일 뿐 나쁜 사랑에 지쳐 무너져도 니가 그리워 I'm missing you 살아가는게 너무 힘들어 나 몸부림치면 칠수록 잊혀져간다 나를 이렇게 두고가지 마요 제발 내 심장은 널 못 보낸대 나를 이렇게 두고가면 안돼요 나를 물들여줘요 Goodbye no more 너에게 또 나를 보낸다 떠나가는 사람과 (떠나는 사람과) 남겨진 사람일 뿐 나쁜 사랑에 지쳐 무너져도 너를 그리며 I'm missing you""",슬픔,0,4
93,더 라임,비오는 길,이렇게 비가 오는 날엔 생각이 나 너와 나 우리가 함께한 그때 추억 가득한 길에 이제는 나 혼자 남아 너의 생각에 젖어 비가 오는 오늘도 혼자 이 길을 걸어 니가 오는 우연이라도 마주칠까봐 혹시나 너도 내 생각에 비 내리는 이 길에서 그때의 우릴 찾고 있을까봐 아무런 생각 없이 걷는 이 길 끝에 니가 서 있다면 얼마나 좋을까 아무리 걸어 봐도 보이지 않는 니 모습 보고싶은 마음에 비가 오는 오늘도 혼자 이 길을 걸어 니가 오는 우연이라도 마주칠까봐 혹시나 너도 내 생각에 비 내리는 이 길에서 그때의 우릴 찾고 있을까봐 비에 젖은 어깨처럼 무거운 내 마음보다 그리움이 힘들어 비가 오는 오늘도 혼자 이 길을 걸어 니가 오는 우연이라도 마주칠까봐 혹시나 너도 내 생각에 비 내리는 이 길에서 그때의 우릴 찾고 있을까봐',슬픔,0,4
94,김민울,부르고 부르고 부른 이름,난 아직도 널 잊지 못하고 이렇게 살고 있어 매일 넌 날 다 지웠을까 정말 비워내려고 노력해도 잘 안돼 돌아서던 너의 뒷모습만 떠올라 이제는 늦은 걸 알지만 부르고 부르고 부른 이름 한없이 생각이 나는 사람 시간이 지나가도 여전히 내게 한없이 그리운 너 너란 사람 왜 이리 보고 싶은 건지 여전히 그때의 난 참 바보 같았어 이렇게 될 줄도 모르고 참 많은 걸 바랬었던 게 아니었는데 내가 너무 나빴어 돌아서던 너의 뒷모습만 떠올라 이제는 늦은 걸 알지만 부르고 부르고 부른 이름 한없이 생각이 나는 사람 시간이 지나가도 여전히 내게 한없이 그리운 너 너란 사람 왜 이리 보고 싶은 건지 여전히 꿈에서라도 행여 또다시 널 놓칠까 봐 오늘도 난 밤을 지샌다 부르고 부르고 부른 이름 한없이 생각이 나는 사람 시간이 지나가도 여전히 내게 한없이 그리운 너 너란 사람 왜 이리 보고 싶은 건지 여전히',슬픔,0,5
95,자전거 탄 풍경,"너에게 난, 나에게 넌",너에게 난 해질녘 노을처럼  한편의 아름다운 추억이 되고  소중했던 우리 푸르던 날을 기억하며  우 후회 없이 그림처럼 남아주기를   나에게 넌 내 외롭던 지난 시간을  환하게 비춰주던 햇살이 되고  조그맣던 너의 하얀 손위에  빛나는 보석처럼 영원의 약속이 되어   너에게 난 해질녘 노을처럼  한편의 아름다운 추억이 되고  소중했던 우리 푸르던 날을 기억하며  우 후회 없이 그림처럼 남아주기를   나에게 넌 초록의 슬픈 노래로  내 작은 가슴속에 이렇게 남아  반짝이던 너의 예쁜 눈망울에  수많은 별이 되어 영원토록 빛나고 싶어   너에게 난 해질녘 노을처럼  한편의 아름다운 추억이 되고  소중했던 우리 푸르던 날을 기억하며  우 후회 없이 그림처럼 남아주기를  너에게 난 해질녘 노을처럼  한편의 아름다운 추억이 되고  소중했던 우리 푸르던 날을 기억하며  우 후회 없이 그림처럼 남아주기를',슬픔,0,4
96,지소울 (GSoul),사랑이 공평할 순 없을까 (Feat. 벤),언제나 너에게 주기만 하는 나 고마운 마음이 이미 지겨워지는 너 왜 이렇게 난 나를 전부 잃어가면서 어쩌자고 너를 대책 없는 감정을 사랑이라고 나를 설득시켜가며 믿어보려고 다시 돌아 올 거라며 사랑이 공평 할 수는 없을까 우리가 같은 마음 일 순 없을까 오해 하고 지치고 이해 하려 애쓰다 또 멀어져 가는 너 사랑이 공평 할 순 없을까 언제나 너는 불완전한 내게 어디에 있던 공기같이 내게 왜 이렇게 자꾸 넌 너를 잃어가면서 네 모든걸 준대도 멀어진 내 감정은 마지막이라고 나를 설득 시켜가며 돌아 가보려고 노력해본거라면 사랑이 공평 할 수는 없을까 우리가 같은 마음 일 순 없을까 오해 하고 지치고 이해 하려 애쓰다 또 멀어져 가는 너 사랑이 공평 할 순 없을까 이렇게 아파 하는걸 서로 느껴가면서 모든 순간이 너 이길 바랬나봐 대답하기 힘든 질문들만 묻고있는 슬픈 네 얼굴에 이별보다 힘들 수 없는걸 아는데 사랑이 공평 할 수는 없을까 우리가 같은 마음 일 순 없을까 오해 하고 지치고 이해 하려 애쓰다 또 멀어져 가는 너 사랑이 공평 할 순 없을까',슬픔,1,2
97,이승철,우린 (Prod. by 이찬혁 of AKMU),못 지킬 약속이면 하지 말아요 우리 지금은 감정이 앞서 있죠 이루어질 순 없어요 우린 조금만 내가 아닌 곳을 바라보아요 고개를 돌리면 텅 비었죠 모든 걸 잃어가면서 우린 우린 우린 사랑했죠 우린 우린 우린 사랑했죠 못 지킬 약속이면 하지 말아요 우리 눈물이 나는 것조차 지쳐요 이루어질 순 없어요 우린 우리가 잊지 못하는 건 추억이에요 서로가 아니라 우리가 견뎌야 하는 건 이별이에요 서로가 아니라 우린 우린 우린 사랑했죠 우린 우린 우린 사랑했죠 우린 우린 우린 우린 우린 우린 우린 우린 모든 걸 잃어가면서 우린 우린 우린 사랑했죠',슬픔,0,1
98,김범수,당신의 편이 되어 줄게요,어쩌면 우리 서로 만난 건 운명일지 몰라서 우연처럼 필연처럼 우리들은 운명이라 믿었어 더는 외롭지 않을 거야 언제든 기댈 수 있어서 이젠 힘들고 지쳐 위로받고 싶어 슬프고 아파 이해되길 바라 세상의 모든 사랑하는 그대 당신의 편이 돼 줄게 더는 외롭지 않을 거야 언제든 기댈 수 있어서 이젠 힘들고 지쳐 위로받고 싶어 슬프고 아파 이해되길 바라 세상의 모든 사랑하는 그대 당신의 편이 돼 줄게 이 세상이란 환한 빛처럼 밝게 비춰 줄게요 힘들고 지쳐 위로받고 싶어 슬프고 아파 이해되길 바라 세상의 모든 사랑하는 그대 당신의 편이 돼 줄게 당신의 편이 돼 줄게',슬픔,0,4
99,왁스(Wax),반대로 인 거야,내가 싫다고 갔잖아 왜 다시 돌아온 건데 이제 조금 견딜 만 해졌는데 왜 다시 돌아온 거야 다시는 안 보겠다고 그렇게 다짐했는데 머리가 하얘지고 모든 게 내 생각과 반대로 인 거야 가라고 하고 싶어 몸이 말을 듣지 않아 네가 내게 했었던 것처럼 모질게 보내고 싶은데 익숙한 네 말투와 따뜻했던 너의 품이 다시 또 무너지게 만들어 나를 너무 잘 알아서 그래서 더욱 두려워 눈물이 떨어지고 모든 게 내 생각과 반대로 인 거야 가라고 하고 싶어 몸이 말을 듣지 않아 네가 내게 했었던 것처럼 모질게 보내고 싶은데 익숙한 네 말투와 따뜻했던 너의 품이 다시 또 무너지게 만들어 또 하나의 상처만 늘어가는 거겠지 난 잘 버텨 왔었는데 잘 견디고 있었는데 조금은 괜찮을 거라고 생각했어 아니었나 봐 익숙한 네 말투와 따뜻했던 너의 품이 또다시 무너지게 만들어 이렇게 무너지게 만들어',슬픔,5,4
100,한동근,토닥토닥,사랑은 이만큼 이만큼 크지만 보여줄 수가 없네 난 힘겨운 하루 또 하루를 알지만 도와줄 게 참 없네 난 너의 한숨이 궁금해 무슨 일이니 묻고 싶지만 토닥토닥 다 괜찮아 아무 말 없이 다독이는 게 안아주는 게 내가 해줄 전부라는 게 미안할 뿐이야 너에게 줄 게 사랑뿐이라 그게 참 가슴 깊은 너의 한숨 걱정이 돼서 참 힘들지만 토닥토닥 다 괜찮아 아무 말 없이 다독이는 게 안아주는 게 내가 해줄 전부라는 게 미안할 뿐이야 너에게 줄 게 사랑뿐이라 네 방의 거울이 되고 싶어 괜찮은 척하는 너의 그 아픔을 볼 수 있을 것 같아서 토닥토닥 다 괜찮아 이렇게 아무 말 없이 다독이는 게 안아주는 게 내가 해줄 전부라는 게 미안할 뿐이야 너에게 줄 게 사랑뿐이라 그게 참',슬픔,5,4
101,"2F (신용재, 김원주)",가려진 별,잠깐 내 얘길 들어봐 아무도 모르는 비밀 요즘 내 안에 누군가 생긴 것만 같아 정말이야 점점 커지는 것 같아 내 맘 묻지 마 그게 누구냐고 고백이 참 어려워 오늘도 나만 혼자 말하는 거야 너만 몰라 사실은 내가 말한 그 사람 반한 그 사랑 구름에 가려진 별처럼 뒤에 숨어 항상 너만 보던 나야 자꾸 말해 달래 누구인지 대신 물어봐 준다고 너인 줄도 모르고 그렇게 바보처럼 말하는 거야 너만 몰라 사실은 내가 말한 그 사람 반한 그 사랑 구름에 가려진 별처럼 뒤에 숨어 항상 너만 보던 나야 다가갈까 조금씩 말해볼까 넌 어때 자신이 없어 걱정돼 지금 이렇게 좋은 우리 가까운 사이 깨어질까 모두들 물어봐 언제쯤 고백해 답답하게 또 기다려 나를 알아주길 내 맘 알아주길 구름에 가려진 별처럼 보이지 않아도 내 맘 항상 너야',슬픔,0,4
102,솔지,천천히 와줄래,사람들 틈에 숨어서 소리도 없이 또 흘렸던 셀 수 없는 눈물 셀 수 없는 기억 그 어떤 말의 위로들도 위로가 되지 않아서 너무 힘든 하루 너무 아픈 하루 모두 잠든 밤 숨죽여 울지 마 마음속의 널 깨워 마주할 수 있게 서투른 발걸음 이젠 다 괜찮아 두렵지 않도록 손 내밀어 줄게 천천히 와줄래 겨울이 지나고 찾아온 봄처럼 얼어붙은 마음 넘어지지 않게 천천히 와줄래 눈앞의 나와 눈 맞추고 수고했다는 말을 건네면 내게 스며든 용기 더는 작아지지 않아 가끔은 중심을 잃고서 넘어질 것만 같이 보여도 그저 해 오던 대로 다시 믿으며 나아가 모두 잠든 밤 숨죽여 울지 마 마음속의 널 깨워 마주할 수 있게 서투른 발걸음 이젠 다 괜찮아 두렵지 않도록 손 내밀어 줄게 천천히 와줄래 겨울이 지나고 찾아온 봄처럼 얼어붙은 마음 넘어지지 않게 천천히 와줄래 언제든지 어디서라도 빛날 거야 찬란하게 어제의 어둠 오늘의 눈물 걱정하지 마 누구보다 환하게 빛날 테니까 서투른 발걸음 이젠 다 괜찮아 두렵지 않도록 손 내밀어 줄게 천천히 와줄래 겨울이 지나고 찾아온 봄처럼 얼어붙은 마음 넘어지지 않게 천천히 와줄래',슬픔,4,5
103,길구봉구,아파,욕심이었던 걸까 나와는 다른 널 사랑한다는 게 언제나 환하게 웃던 사랑스럽던 그런 너를 착각이었던 걸까 내가 널 행복하게 만들 거란 게 어딘지 모를 아픔을 헤아릴 수 있을 것만 같은데 한 걸음에 그대에게 달려가 사랑한다고 단 한 번만 내게 와달라고 오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파 아파 잊을 순 없을 거야 너와 함께했던 모든 순간들을 아무리 지우려 해도 몸부림쳐도 널 잊을 순 없을 거야 한 걸음에 그대에게 달려가 사랑한다고 단 한 번만 내게 와달라고 오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파 아파 하염없이 같은 자리에 서서 나는 여전히 그곳에 서 있어 앞으로 나아갈 수도 뒤돌아 갈 수도 없이 하루 종일 너를 기다려 내 품 안에 널 꼭 안고서 사랑한다고 단 한 번만 내게 와달라고 오지 않을 거란 걸 알면서 소리쳐봐도 아파 아파',슬픔,0,4
104,한동근,울어,마중 나온다고 했잖아 그런데 왜 아무 소식도 왜 없는 거야 지난날들 나와 함께했던 넌데 돌아온다는 약속도 잊어버린 걸까 너무너무 잔인해도 지쳐버린 마음에 녹슬은 가슴에 내가 벙어리가 됐어 처음으로 너를 잃고 돌아서 가는 길 잘못된 가슴으로 멀리도 가는 길 잠시라도 보고만 싶은데 떠나가면 죽을지도 살지도 못 할 거라 생각을 하지만 발걸음을 억지로 떼어 눈물 나오는데 왜 자꾸만 어리석게 자꾸 너만 불러 울어 네가 미워서 울어 나를 떠나서 울어 너 때문에 생활이 안돼 미안해 가지 마 절대 떠나지 마 울어 울어 울어서 한참을 살 수 있다면 그냥 울어 너만 돌아와 주면 다시 내게 오면 안 울게 추억 그게 우습지 이제 와 소용없잖아 너 떠난 뒤에 이 빈자리가 채워지질 않아 그래도 떠올려 생각해 보면 좋아서 위로라도 되니 추억인가 보다 깊은 밤 내 어깨에 잠든 네 향기에 취해 잠들었던 지난 기억 울어 네가 미워서 울어 나를 떠나서 또 울어 너 때문에 생활이 안돼 미안해 가지 마 절대 떠나지 마 울어 울어 울어서 한참을 살 수 있다면 그냥 울어 너만 돌아와 주면 다시 내게 오면 안 울게 너 없이는 단 하루라도 못 살잖아 그걸 알면서 내가 죽는다는 걸 알면서 왜 날 버려 나를 이렇게 못 살게 울어 내가 못나서 울어 잡지 못해서 울어 망가졌어 영원히 안돼 아파요 제발 가지 마 사랑해 울어 울어 울어서 한참을 살 수 있다면 그냥 울어 너만 돌아와 주면 다시 내게 오면 안 울게',슬픔,5,4
105,정유진,이별행동,자꾸만 연락을 피했고 바쁘다며 약속을 미뤘고 점점 지쳐가는 내 모습 무심한 말투 조금씩 난 널 잊어가고 있어 힘들었던 너와의 시간들 자꾸만 날 아프게만 하고 나를 보며 웃는 네 모습 설레이지 않고 이렇게 난 너를 지울 거야 우리는 끝난 거야 너무나도 힘들었었어 그런 너와 사랑하는 게 이젠 너와 난 반대로 살아가야 해 그만해 날 사랑한단 말 그 말 너무나도 힘들어서 더는 버틸 수가 없잖아 이젠 저 멀리 날 보는 네 모습 웃고 있는 날 원망하나 봐 자꾸 찾아오지 말아 줘 난 다른 사람과 영화 같은 사랑을 할 거야 이제 그만 잊어줘 너무나도 힘들었었어 그런 너와 사랑하는 게 이젠 너와 난 반대로 살아가야 해 그만해 날 사랑한단 말 그 말 너무나도 듣기 싫어 더는 버틸 수가 없어 난 알고 있었어 다른 여잘 사랑했잖아 어떻게 넌 날 사랑한단 말을 해 웃으며 날 안아 줬던 너 너의 모습이 죽을 만큼 미워졌어 이젠 더는 찾지 마 나를',슬픔,0,4
106,린(LYn),그댈 새겨두어요 (바른연애 길잡이 X 린),그댈 바라보아요 머무는 표정에 이 마음 모두 들켜버린대도 시간이 더디게만 흐르면 좋을 텐데 그대와 걷는 이 걸음이 조급하지 않게 이 길 위에 우리 흔적을 남겨줘요 모든 걸 그대와 나누고 싶어요 이 까만 밤은 그대 미소로 빛나고 있죠 그대만의 얘기는 내 밤을 더욱 특별하게 해요 오래도록 바래지 않을 마음을 써봐요 우리의 이야기가 영원하도록 그댈 새겨두어요 낮과 밤의 경계가 희미해질 만큼 찰나 같기만 한 순간이 아쉬워져도 우리 둘만의 시간이 쌓여 가요 수많은 계절 속에 스며들어 이 까만 밤은 그대 미소로 빛나고 있죠 그대만의 얘기는 내 밤을 더욱 특별하게 해요 오래도록 바래지 않을 마음을 써봐요 우리의 이야기가 영원하도록 그댈 새겨두어요 내내 멈춰있던 나의 두 눈이 그대 숨으로 움직이고 그 온기는 마음을 녹이죠 이 까만 밤은 우리 미소로 빛나고 있죠 더해질 시간들에 그댄 새로운 의미가 되겠죠 이 소소한 이야기들이 끝나지 않기를 지금처럼 내 곁에 있어줄 그대 그댈 새겨두어요',슬픔,0,4
107,울랄라세션(Ulala Session),가슴으로 운다,내 사랑 그대여 거기 멈춰 서요 나 지금 그대에게 가고 있어요 그대 없이 난 이제 단 하루도 살지 못해서 가슴으로 운다  내가 정말 사랑했던 사람이 세상 무엇보다 소중했던 사람이 언제나 나의 곁에 영원할 것 같았던 그 사람이 날 두고 가네요  내 가슴이 죽을 만큼 너무 아픈데 난 아직도 그대의 걱정뿐인데 나에게는 세상의 오직 한사람 그 사람이 날 떠나네요  내 사랑 그대여 거기 멈춰 서요 나 지금 그대에게 가고 있어요 그대 없이 난 이제 단 하루도 살지 못해서 가슴으로 운다  내가 정말 사랑했던 모습도 누구보다 아껴주던 마음도 뒤를 돌아보면 바로 서있을 것만 같은데 돌아보면 그대가 없네요  바보같이 이런 내 속도 모르고 그 사람이 날 떠나네요  내 사랑 그대여 내말 들리나요 나 지금 미치도록 울고 있어요 미안해요 난 그대 모습 하나 잊지 못해서 그댈 불러본다  내가 잊지 못할 나의 사람아 듣지 못할 내 사람아  어디에 있나요 내게 돌아와요 나 지금 그대에게 가고 있어요 지금 아니면 너를 후회하며 살 것 같아서 네가 마지막 사랑 같아서  제발 거기 멈춰서요 사랑해요 내 말 들리나요',슬픔,0,2
108,DooBoo,아름답던날들..그리고우리들,아무렇지 않은 듯 그런 하루가 가고 아무 말도 못했던 그런 바보였나봐 별일 아닌척해도 위로해봐도 너를 사랑했던 마음은 지울 수 없나 봐 우리 아름답던 날들을 떠올릴 때면 괜찮아 더 크게 울면 돼 사랑했던 날 사랑하던 그때가 미운가 봐 내가 힘들까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를 시들어진 꽃처럼 움츠린 사랑 그저 멍하니 혼자 서서 하늘만 보더라 우리 약속했던 날들을 기억하기를 알잖아 꼭 내게 오면 돼 사랑했던 날 사랑하던 그때가 미운가 봐 내가 힘들까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를 항상 내 곁에서 지켜줄 사랑 보고 싶은 나의 사랑 사랑해서 널 사랑해서 붙잡지 못했나 봐 내가 싫을까 봐 때론 슬퍼 울겠지 가끔 생각날 테니 그렇게 내게 전부였던 그대를',슬픔,5,4
109,시하,매일 이별하고 있었어,편의점 앞에서 한참을 울었어 너는 어떻게 지내는 거니   잘 지내달라는 마지막 부탁마저도  지키지 못해 정말 미안해  너 없는 하루 텅 빈 내 옆자리  멍하니 보다 잠들곤 했어   매일 이별하고 있었어 사랑했던 추억이 너무나 많은데 얼마나 더 아프고 아파야 널 잊을 수 있을까  나만 그날에 사나 봐  싸웠던 기억 그마저 그리워 헤어지는 건 난 자신 없어  매일 이별하고 있었어 사랑했던 추억이 너무나 많은데 얼마나 더 아프고 아파야 널 잊을 수 있을까  나만 그날에 사나 봐  다시는 미칠 듯 사랑하지 않길  나밖에 없다고 말했잖아   한 번이라도 보고 싶어 울고 있는 날 보면 니 맘 달라질까 제발 너 없이 남겨진 내 삶은 매일 이별뿐인데 부디 다시 돌아와 줘  우리 헤어지기 전으로',슬픔,5,4
110,반하나,한 여자가,뭐가 예쁠까 옷장 앞에 서있어 웬일일까 먼저 만나자는 전화 너무 반가워서 마음이 설레서 먼저 있던 약속 없다고 거짓말까지 했죠 한 여자가 그댈 보고 싶어 해 그 여잔 아무 말도 못 해도 그 사람 볼 수 있어 너무 좋대요 다른 사람 맘에 품고 있는 그 남자 눈에 예쁘려고 거울을 본대요 시간 지나면 혹시 나를 봐줄까 언젠가는 내 맘이 닿아 있을까 질투가 나지만 어쩔 수 없는 건 내가 사랑하니까 내 맘엔 오롯이 그대니까 한 여자가 그댈 보고 싶어 해 그 여잔 아무 말도 못 해도 그 사람 볼 수 있어 너무 좋대요 다른 사람 맘에 품고 있는 그 남자 눈에 예쁘려고 거울을 본대요 날 사랑하지 않는 그댈 혼자서 사랑 한다는 게 그저 행복할 순 없겠죠 그래서 매일 바래요 혹시 오늘이 아닐까 그대도 나를 좋아한다고 한 여자가 그댈 보고 있어요 그 여자 오늘은 말한대요 그대가 앞에 있어 너무 좋대요 다른 사람 잊지 못했어도 언젠간 내 옆에 오라고 한 여자가',슬픔,2,1
111,플랏나인,네가 없다는 게 거짓말 같아,네가 나를 떠난 후 서른 밤 지나도 아직 전화기 속엔 네가 웃고 있어 우린 서로 특별했으니까 이별도 유난히 아픈 거야 난 이 밤에 결국 너에게 전활 걸어 말했어  다시 내게 와줘 잘할 게 너의 투정 다 받아줄 게 네가 없다는 게 거짓말 같아 돌아와 사랑했어 너만큼 나도 이렇게 아파 울잖아 이런 날 한 번만 따뜻하게 안아줄래  망설이며 너에게 말을 이어 가고 대답 없는 넌 혼자 무슨 생각 할까 내 맘 신경 쓰지 않아도 돼 이별은 나에겐 익숙해서 널 이대로 놓아버리면 정말로 끝나버릴까  다시 내게 와줘 잘할 게 너의 투정 다 받아줄 게 네가 없다는 게 거짓말 같아 돌아와 사랑했어 너만큼 나도 이렇게 아파 울잖아 이런 날 한 번만 따뜻하게 안아줄래  돌아갈 수 없는 우리 사이란 걸 이미 알고 있지만 혹시나 하는 마음에 기대를 했던 나인데 결국 너 없는 시간은 계속될 것 같아 많이 힘들겠지  끊겨버린 우리 전화에 아직 할 말 더 남았는데 너를 붙잡아도 소용이 없어 끝난 사인 걸 놓쳐 버린 너라서 이젠 닿을 수 없어 울잖아 이런 날 한 번만 따뜻하게 안아줄래',슬픔,5,4
112,김도환,잊지 못하는 이유,이렇게도 많이 아플 거라고 후회할 거라고 왜 난 알지 못했을까 익숙했던 흔한 이별이라 아무렇지 않을 줄 알았어 괜찮을 것만 같았어 잊지 못하는 이유 널 잊지 못하는 이유 모자란 내게 이유 없이도 사랑 주던 너라 지우지 못하는 이유 혹시나 돌아와 줄까 봐 그런 너를 어떻게 잊니 나는 못해 어디에도 네 흔적이 남아서 아무리 비워내도 네 생각이 더 나는 걸까 시간이 다 해결해 줄 거라 모두 말하지만 노력해도 지겹도록 나는 너야 잊지 못하는 이유 널 잊지 못하는 이유 모자란 내게 이유 없이도 사랑 주던 너라 지우지 못하는 이유 혹시나 돌아와 줄까 봐 널 어떻게 잊니 나는 오늘도 난 추억을 걷는다 어딜 가도 어딜 봐도 네가 보인다 잊지 못하는 이유 널 잊지 못하는 이유 좋았던 우리 그 순간들이 나를 부르잖아 잊지 못하는 이유 지우지 못하는 이유 노력해도 나는 결국 너야',슬픔,5,4
113,허회경,오 사랑아,오 사랑아 조금만 더 버텨주오 나는 너무나도 쉽게 사랑에 뛰어드는 마음이야 아 그대야 조금만 더 버텨주오 나는 너무나도 쉽게 당신을 사랑했던 마음이야 아 그대야 왜 당신의 시선은 나의 테두리에 머물러 아 그대야 왜 당신의 소리는 사랑 하나 없이 몰려와 나를 슬프게 하나 사라지는 순간들을 한데 모아 감히 돌아갈 수 있는 순간을 내가 찾아갈 수 있게 해주오 사라지는 사랑들을 한데 모아 감히 살아갈 수 있는 마음을 내가 찾아갈 수 있게 해주오 오 사랑아 조금만 더 버텨주오 나는 너무나도 쉽게 당신을 사랑했던 마음이야 아 그대야 왜 당신의 모습은 나를 초라하게 만들어 나를 아프게 하나 사라지는 순간들을 모두 모아 감히 돌아갈 수 있는 순간을 내가 찾아갈 수 있게 해주오 쏟아지는 미움들을 모두 버려 이미 처량해진 나를 생각해 내가 사랑할 수 있게 해주오 아 사랑아 조금만 더 버텨주오 나는 너무나도 쉽게 사랑에 무너지는 마음이야',슬픔,1,0
114,신지훈,뭇별,젊음이 저 뭇별에 묻혀 함께 흘러가네요 참 열심히도 사랑을 구했기에 나도 기쁘게 따라갈게요 한때는 열렬히 사랑했던 마음이 떠가네 쓰린 아픔들도 그저 아픔만은 아니었더라 옛날 내 모습이 손 흔들며 작별하네요 안녕 이젠 잠 못 드는 밤이 찾아와도 자책하지 않을게 그때의 나를 이젠 손에 잡히지 않는 지난날 우린 남이 되었죠 흐르는 시간 속에 아픈 기억들 모두 점점 떠날 채비를 해요 옛날 내 모습이 손 흔들며 작별하네요 안녕 이젠 잠 못 드는 밤이 찾아와도 자책하지 않을게 미워하지 않을래 까맣게 밤하늘을 그려야만 별이 빛나는 걸 알 수 있죠 지금껏 어둠에 젖었던 나의 밤들이 이제 서서히 빛을 내네',슬픔,0,4
115,다린,ZERO,제로 난 무언가 잃어가는 것만 같아 버려진 사람처럼 잠에서 깨곤 해 제로 내 온 몸이 텅 비어버린 것 같아 한 꺼풀 꿈이 되면 나를 무릎 꿇게 해 너는 알고 있지 나의 두려움 문턱 앞에 서성이는 불안과 슬픔이 내 온 몸을 흔들며 잠을 깨울 때 거기서 기다려줘 나를 불러줘 제로',슬픔,5,4
