id,artist,song_name,lyric,Emotion,first_max,second_max
106,"15&(박지민, 백예린)",티가 나나봐,티가 나나 봐 다 보이나 봐 티가 나나 봐 다 보이나 봐 I think I’m in love 아무리 티를 안 내려고 해봐도 하루 종일 미소가 계속 흘러나와 니가 내 맘속에 심어 논 사랑 때문에 (사랑해) 티가 나나 봐 다 보이나 봐 No ~ 내 눈빛이 내 미소에 모두 다 쓰여있어서 티가 났나 봐 다 보이나 봐 No~ 아무 말도 안 했는데 사람들이 모두 알아 I’m in love I’m in love oh I’m in love 햇살이 왜 이렇게 빛나는지 I’m in love I’m in love oh I’m in love 바람이 왜 이렇게 상쾌한지 꿈을 꾸는건지 마법에 빠졌는지 모르겠지만 나를 깨우지 마요 꿈이기엔 너무 사실 같고 사실이기엔 (보고 싶어) 너무나 꿈만 같으니 제발 티가 나나 봐 다 보이나 봐 No ~ 내 눈빛에 내 미소에 모두 다 쓰여있어서 티가 났나 봐 (도저히 난) 다 보이나 봐 (감출 수 없어) No ~ 아무 말도 안 했는데 사람들이 모두 알아 I’m in love I’m in love oh I’m in love 햇살이 왜 이렇게 빛나는지 I’m in love I’m in love oh I’m in love 바람이 왜 이렇게 상쾌한지',설렘&심쿵,1,2
107,강지영,인어공주,처음인걸 시간이 멈춘 느낌 Ain't no reason 사랑에 빠졌나봐 너 아니면 보이지가않아 ooh boy~! 한걸음 더 oh 내게 내게 와줘 하루에도 수십번씩 널 널 널 생각하면 나도몰래 love love love 말은 못하고 시간이 없어도 너만 있으면 (alright) I know You know? love me You know I know. kiss me 오늘이 가면 the end Sad tonight! Oh 내게 다가와 내게 다가와 줘 Come tonight! Oh 나를 바라봐 이 밤이 가기전에 슬픈 인어공주처럼 Oh 말도 못하고 물거품 되 버리기전에 내게 키스해줘 Oh Oh Kiss me Oh Kiss me Oh Oh Kiss me Oh Kiss Kiss 해줘 나 어쩌면 폭 빠질 것만 같아 Love is Magic 마법에 걸렸나봐 너 아니면 날 구해 줄 수 없어 boy 어서 빨리 오 내게 내게 와줘 혼자 남게 된 밤 너에게 못다한 말 차갑게 식어버린 방안에서 연락만 기다리고 있어 눈치도 참 없어 애가 타도 몰라주는 너 (Hey you) I know You know love me You know I know kiss me 내일이 오면 the end Sad tonight! Oh 내게 다가와 내게 다가와 줘 Come tonight! Oh 나를 바라봐 이 밤이 가기 전에 슬픈 인어공주처럼 Oh 말도 못하고 물거품 되 버리기전에 내게 키스해줘 Oh Oh Kiss me Oh Kiss me Oh Oh Kiss me Oh Kiss Kiss 해줘 Love To me 내게 와줘 Say Love me Love me Come with me boy~! Sad tonight Oh 내게 다가와 내게 다가와 줘 Come tonight! Oh 나를 바라봐 이 밤이 가기 전에 슬픈 인어공주처럼 Oh 말도 못하고 물거품 되 버리기 전에 내게 키스해줘 Oh Oh Kiss me Oh Kiss me Oh Oh Kiss me Oh Kiss Kiss 해줘',설렘&심쿵,2,1
108,아이유(IU),금요일에 만나요 (feat. 장이정 Of History),월요일엔 아마 바쁘지 않을까 화요일도 성급해 보이지 안 그래 수요일은 뭔가 어정쩡한 느낌 목요일은 그냥 내가 왠지 싫어 우 이번 주 금요일 우 금요일에 시간 어때요 주말까지 기다리긴 힘들어 시간아 달려라 시계를 더 보채고 싶지만 (mind control) 일 분 일 초가 달콤해 이 남자 도대체 뭐야 사랑에 빠지지 않곤 못 배기겠어 온 종일 내 맘은 저기 시계바늘 위에 올라타 한 칸씩 그대에게 더 가까이 우 이번 주 금요일 우 금요일에 시간 어때요 딱히 보고 싶은 영화는 없지만 딱히 먹고 싶은 메뉴는 없지만 주말까지 기다리긴 힘들어 시간아 달려라 시계를 더 보채고 싶지만 (mind control) 일분 일초가 달콤해 이 남자 도대체 뭐야 사랑에 빠지지 않곤 못 배기겠어 온 종일 내 맘은 저기 시계바늘 위에 올라타 한 칸씩 그대에게 더 가까이 나 뭔가에 홀린 것 같아 이 여잔 도대체 뭐야 사랑해주지 않고는 못 배기겠어 돌아오는 이번 주 금요일에 만나요 그날 내 맘을 더 가져가줘요 더 가까이 더 가까이 와요 더 가까이',설렘&심쿵,3,2
110,10CM,니가 참 좋아 (Prod. by 박근태),온종일 정신 없이 바쁘다가도 틈만 나면 니가 생각나 언제부터 내 안에 살았니 참 많이 웃게 돼 너 때문에 난 친구들 속에 너와 함께일 때면 조심스레 행복해지고 어쩌다가 니 옆에 앉으면 세상을 다 가진 기분인 걸 어느새 너의 모든 것들이 편해지나 봐 부드러운 미소도 나지막한 목소리도 you 아직은 얘기할 수 없지만 나 있잖아 니가 정말 좋아 사랑이라 말하긴 어설플지 몰라도 아주 솔직히 그냥 니가 참 좋아 친구들 속에 너와 함께일 때면 조심스레 행복해지고 어쩌다가 니 옆에 앉으면 세상을 다 가진 기분이 드는 걸 우연히 눈만 마주쳐도 괜스레 발끝만 보게 되고 조금씩 내 마음이 너에게 가고 있는 걸 이 세상에 두 사람 너랑 나만 몰랐나 봐 you 얼마나 잘 할지는 몰라도 나 니 곁에 서고 싶어 정말 하루 하루 점점 더 커져가는 이 느낌 다른 날보다 그냥 니가 참 좋아 손잡을 때는 어떨까 우리 둘이 입맞춘다면 you 아직은 얘기할 수 없지만 나 있잖아 니가 정말 좋아 사랑이라 말하긴 어설플지 몰라도 아주 솔직히 그냥 니가 참 좋아 입맞출 때는 어떨까',설렘&심쿵,1,2
111,울랄라세션(Ulala Session),애타는 마음,너에게 눈을 뗄 수 없는 이유가 뭔지 내게 말해줘 사랑일까 이런 게 사랑일까 바로 너야 이쁜 이 장미 닮은 너야 입술이 딸기같은 거야 내 맘을 1초만에 다 뺏겨 버렸어 그래 나야 널 아껴주는 사람 나야 널 지켜주는 사람 나야 니 사랑 송두리째 다 뺏어 주겠어 어느 때보다 확실해 다른 애보다 위험해 자꾸만 눈길이 가 이상하지 나 소란해 내 심장이 쿵 쾅 뛰는 소리 커져 가 니가 다가와 주면 사랑일까 (사랑이야) 이런 게 사랑일까 어떡해 얼굴이 금방 새빨개진 이유가 뭔지 내게 말해줘 사랑일까 (사랑이야) 이런 게 사랑일까 나나나 촌스럽지만 다다다 유치하지만 애애애 애 타는 내 맘 속에 너 있어 오직 너야 수 십 번 생각해도 너야 두리번 둘러봐도 너야 내 사랑 너의 품에 다 던져 주겠어 그 누구 보다 짜릿해 너를 보면 나 아찔해 자꾸만 눈길이 와 떨려오잖아 소란해 내 심장이 쿵 쾅 뛰는 소리 커져 가 니가 다가와 주면 사랑일까 (사랑이야) 이런 게 사랑일까 어떡해 얼굴이 금방 새빨개진 이유가 뭔지 내게 말해줘 사랑일까 (사랑이야) 이런 게 사랑일까 널 바라 볼 때 설레어 올 때 내 머린 하늘까지 닿을 듯이 ol'e 우연이 운명이 된 이 순간에 말하자면 시간이 멈춘 것 같아 I'm ready for love 내 심장이 쿵 쾅 뛰는 소리 커져 가 니가 다가와 주면 사랑일까 이런 게 사랑일까 어떡해 얼굴이 금방 새빨게진 이유가 뭔지 내게 말해줘 사랑일까 (사랑이야) 이런 게 사랑일까 나나나 촌스럽지만 다다다 유치하지만 애애애 애 타는 내 맘 속에 너 있어',설렘&심쿵,1,2
112,스탠딩 에그(Standing Egg),무지개 (feat. 윤닭 Of 오브로젝트),초록빛 바람 불어오는 날 마른 비 지나 그녀를 닮은 날 꽃길을 따라 둘이 걷는다 가슴은 두근두근 약속한 듯이 발을 맞춘다 숨소리마저 입을 맞춘다 부드러운 손길 내 팔을 감는다 살며시 기대온다 새까만 찰랑 찰랑 찰랑 그 녀의 머릿결 살랑 살랑 살랑 노래를 부르면 꽃바람 따라 휘파람 따라 너울 너울 무지개 따뜻한 숨결 뺨을 스친다 짜릿한 상상 입술이 탄다 햇살이 반짝 아른거리다 노을빛 물이 든다 새까만 찰랑 찰랑 찰랑 그녀의 머릿결 살랑 살랑 살랑 노래를 부르면 꽃바람 따라 휘파람 따라 너울 너울 무지개 바람이 널 타고 불어와 햇살이 아플 만큼 따가운 이런 날이라도 괜찮아 무엇을 할지 또 어디를 갈지 목적지 없이 걷는 것도 좋아 해가 저물어 올 때쯤 바래다주는 길은 왜 이렇게도 짧은 건지 하늘은 어두운데 네 주변만 밝지 아직 밤공기는 찬데 왜 두 볼이 뜨겁지 가만히 그녀 입술 위에 입을 맞춘다 산뜻 산뜻 산뜻 그녀의 모든 것 하나 하나 하나 아름다운 걸 첫사랑 bye-bye 옛사랑 bye-bye 너는 나의 무지개 꽃바람 닮아 휘파람 닮아 아름다운 무지개',설렘&심쿵,2,0
113,어쿠루브(Acourve),사랑한다 말할래,하루종일 네 생각만 하며 보냈어 밤새 고민하고 혼자 연극을 했어 수 많은 밤을 지샌 뒤 깨달았던건 이대로 너를 보내면 후회 할꺼야 너에게 하얀 꽃을 주려해 용기를 내서 말해볼꺼야 사랑한다 말할래 이제는 더이상 내게는 시간이 없어 너의 등 뒤에서 입술을 깨물고 떨리는 이 목소리로 사랑해 좋아해 너는 어떡할래 네가 머물다간 자리엔 향기가 나 마른낙엽 같은 내게 웃어주던 너 햇살이 눈부신 오후 네가 곁에서 내 손을 잡아준다면 행복할텐데 너에게 내 모든걸 주려해 사랑한다는 확신을 줄게 사랑한다 말할래 이제는 더이상 내게는 시간이 없어 너의 등 뒤에서 입술을 깨물고 떨리는 이 목소리로 사랑해 좋아해 너는 어떡할래 참 오래도 걸렸어 너에게 하고 싶었던 말 어제 와는 달라 네가 원한다면 정말 괜찮다면 네 손잡아줄게 가득 안아줄게 늘 이렇게 사랑한다 말할래 오늘은 반드시 말할래 알고 있잖아 널 많이 사랑해 잠시라도 너를 안아 줄수만 있다면 너에게 내 맘이 전해질것 같아 사랑한다 말할래 이제는 더이상 내게는 시간이 없어 너의 등 뒤에서 입술을 깨물고 떨리는 이 목소리로 사랑해 좋아해 너는 어떡할래',설렘&심쿵,2,0
114,볼빨간사춘기,좋다고 말해,안녕 오늘도 같은 자리 버스 창가에 기대 앉은 네게 인사를 해 Hi 역시 넌 받아 주지를 않네 인기 많고 잘생긴 넌 내게만 그렇게 쌀쌀하게 굴더라 근데 Last Night 기억나? 넌 내가 좋다고 했어 그 예쁜 가로등 아래서 넌 내가 좋다고 말했어 다음부턴 모른 척 아닌 척해도 You Have To Know That 확신을 해야 돼 넌 그 날 넌 내가 좋다고 했어 Yeah If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해줘 몰래 오늘도 도서관 맨 앞자리에 기대 앉은 네게 인사를 해 Oh Boy 역시 넌 받아 주지를 않네 인기 많고 잘생긴 넌 내게만 그렇게 쌀쌀하게 굴더라 근데 Last Night 기억나? 넌 내가 좋다고 했어 그 예쁜 가로등 아래서 넌 내가 좋다고 말했어 다음부턴 모른 척 아닌 척해도 You Have To Know That 확신을 해야 돼 넌 그 날 넌 내가 좋다고 했어 Yeah If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해줘 Oh 널 참 많이 좋아하는 난데 우린 이어질 수 없는 걸까 내 긴 교복 치마가 부끄러워 초라해 Yeah 네 곁엔 항상 키 크고 예쁜 애들이 넘치는데 Woo If You Like Me If You Love Me Yeah And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해줘 If You Like Me Or Love Me Just Say Yes Yes Yes And Then I'm Your Girlfriend And You're My Boyfriend 어서 내게 좋다고 말해줘',설렘&심쿵,1,2
116,406호 프로젝트,넌 나 어때,좋아보여 오늘 니 기분 덕분에 내 기분도 한껏 들떴어 오늘 시간 어때 난 다 비워놨는데 너만 오면 될 것 같아 못 참겠어 더는 이 마음 눈을 마주치기만 해도 두근거려서 말도 안 나와 괜히 더 어색해져 짧은 웃음 하나에도 난 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 답답해서 미칠 것 같애 어디부터 무슨 말을 하는 게 좋을지 다른 사람들한테 웃어주는 니 앞에 그게 나였으면 좋겠어 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 시간이 갈수록 지쳐만 가 난 가끔 만나는 게 싫단게 아니라 항상 곁에 두고 싶어 니 옆에 있고 싶어 그렇게 눈 뜨고 싶어 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 하루 종일 난 니 연락을 기다려 너와 찍은 사진 한 장에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때 하루 종일 난 니 연락을 기다려 너와 마신 커피한잔에도 난 세상을 가졌어 니 손 꼭 잡고 같이 있고 싶은데 그래서 그런데 넌 나 어때',설렘&심쿵,2,1
117,딘딘 (DINDIN),이러면 안 될 거 아는데 너 앞에만 서면 나락 (Feat. 10CM),이러면 안 될 거 아는데 너 앞에만 서면 나락 이러면 안 될 거 아는데 너 앞에만 서면 나락 이러면 안 될 거 아는데 너 앞에만 서면 나락 이러면 안 될 거 아는데 이러면 안 될 거 아는데 너 앞에만 서면 나락 준비한 말도 얼버무려 결국 망함 나 이런 사람 아닌데 (답답해) 왜 매번 네 앞 일 때 (이런 게) 답장 와도 문제야 눈에 보여 망할 게 혼자서 삐져 또 혼자서 풀어 그러다 지쳐 이젠 끝내 야지 생각하다 늦게나마 온 너의 답장에 또 미쳐 너 얼마나 바쁜데? 폰을 안 보는 건 말이 안 되는데 내게 관심 없는 것도 아는데 진짜 미치겠네 이것 만 넘김 될 거 같은 게 No 이러면 안 될 거 아는데 너 앞에만 서면 나락 말도 안 되는 거 같지만 너가 빛나서 반짝 Woo 난 네 앞에서만 이런다니까 이건 널 사랑하면 안돼 Part2 (Another one) 난 매번 이런 사랑 들 뿐이군 매번 내 자존감은 바닥 남들이 보는 나랑 정반대야 허세일 뿐 솔직한 게 좋은 거라 더니 실오라기 하나 안 걸치니 찌질 함의 극치 뭐 잘 돼야 로맨스지 (그치) 안되면 혼자 구질 구질 이래서 사랑이 힘들어 혼자서 상처받고 부셔져 못 고쳐 그런데 왜 네가 또 왜 내 눈에 나타나서 날 힘들게 해 (그래도 좋아해) 이러면 안 될 거 아는데 너 앞에만 서면 나락 말도 안 되는 거 같지만 너가 빛나서 반짝 Woo 난 네 앞에서만 이런다니까 혼자 상상하고 그려보다 엉망이 되어버린 Drama 주인공이 너 라서 혼 잔 못해 사실 지금도 이 곡을 다 쓰기전에는 제발 너의 문자가 오지 않기를 빌고 있거든 (빌고 있거든) 너의 답장에 헤벌레 하다 다 쓴 가사가 바뀔까 봐 근데 바꿔도 좋을 것 같아 참 못 났지? 이게 나야 이러면 안 될 거 아는데 너 앞에만 서면 나락 말도 안 되는 거 같지만 너가 빛나서 반짝 Woo 난 네 앞에서만 이런다니까 행복한가요 그대 불 같은 사랑을 난 하고 싶은데 그댄 아닌 건가요 나를 봐줘 그대 바보 같은 나를 나란 사람은 나 같은 사람은 안되는 건가요',설렘&심쿵,3,5
118,소유 (SOYOU),썸 (feat. 릴보이 Of 긱스),가끔씩 나도 모르게 짜증이나 너를 향한 맘은 변하지 않았는데 혹시 내가 이상한 걸까 혼자 힘들게 지내고 있었어 텅 빈 방 혼자 멍하니 뒤척이다 티비에는 어제 본 것 같은 드라마 잠이 들 때까지 한번도 울리지 않는 핸드폰을 들고 요즘따라 내꺼인 듯 내꺼 아닌 내꺼 같은 너 니꺼인 듯 니꺼 아닌 니꺼 같은 나 이게 무슨 사이인 건지 사실 헷갈려 무뚝뚝하게 굴지마 연인인 듯 연인 아닌 연인 같은 너 나만 볼 듯 애매하게 날 대하는 너 때로는 친구 같다는 말이 괜히 요즘 난 듣기 싫어졌어 매일 아침 너의 문자에 눈을 뜨고 하루 끝에는 니 목소리에 잠들고 파 주말에는 많은 사람 속에서 보란 듯이 널 끌어 안고 싶어 요즘 따라 내꺼인 듯 내꺼 아닌 내꺼 같은 너 니꺼인 듯 니꺼 아닌 니꺼 같은 나 이게 무슨 사이인 건지 사실 헷갈려 무뚝뚝하게 굴지마 연인인 듯 연인 아닌 연인 같은 너 나만 볼 듯 애매하게 날 대하는 너 때로는 친구 같다는 말이 괜히 요즘 난 듣기 싫어졌어 너 요즘 너 별로야 너 별로야 나 근데 난 너뿐이야 난 너뿐이야 분명하게 내게 선을 그어줘 자꾸 뒤로 빼지 말고 날 사랑한다 고백해 줘 Rap>여전히 친구인척 또 연인인척 행동하는 모습을 전부다 돌이켜 생각 할 수록 너의 진심이 더 궁금해지는 걸 girl you’re so ambiguous 난 못해 무엇도 아니 어쩌면 기적을 바라지 lotto 확실한 표현을 원하지만 너의 미소 띈 표정에 잊어버리지 난 요즘 따라 내꺼인 듯 내꺼 아닌 내꺼 같은 너 니꺼인 듯 니꺼 아닌 니꺼 같은 나 순진한 척 웃지만 말고 그만 좀 해 너 솔직하게 좀 굴어봐 니 맘 속에 날 놔두고 한 눈 팔지 마 너야말로 다 알면서 딴청 피우지 마 피곤하게 힘 빼지 말고 어서 말해줘 사랑한단 말이야',설렘&심쿵,5,3
119,볼빨간사춘기,썸 탈꺼야,표현이 서툰 것도 잘못인가요? 나 차가운 도시에 따뜻한 여잔데 그냥 좋아한단 말도 안 되는가요? 솔직하게 난 말하고 싶어요 사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마 하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요? 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 넘넘 스윗한 넌 정말 달콤한 걸 넘넘 스윗한 넌 그냥 좋아한단 말도 안 되는가요? 솔직하게 난 말하고 싶어요 사라져 아니 사라지지 마 네 맘을 보여줘 아니 보여주지 마 하루 종일 머릿속에 네 미소만 우리 그냥 한번 만나볼래요? 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 밀가루 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 사랑은 이렇게 생기는 게 아니겠어 어쩌면 내 맘의 반쪽을 네게 걸어보는 건데 나는 오늘도 네게 차일 것만 같아도 난 한 번 더 너에게 다시 달려가 볼 거야 나 오늘부터 너랑 썸을 한번 타볼 거야 나 매일매일 네게 전화도 할 거야 매운 거 못 먹는 나를 달래서라도 너랑 맛있는 걸 먹으러 다닐 거야 나도 그 애처럼 좋아요 좀 눌러줘 나도 너랑 말 좀 할 수 있게 해줘 나는 풀이 죽어서 오늘도 포기하고 뒤를 돌아볼 때쯤 나를 붙잡는 넌 넘넘 스윗한 넌 정말 달콤한 걸 넘넘 스윗한 넌',설렘&심쿵,2,1
121,10CM,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),나의 두 눈에 제일 먼저 그대를 담고 가장 예쁜 말들로 그댈 미소 짓게 하고 바람이 차가운 오늘 밤 집에 돌아가는 길 또 그대 생각이 나요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요 유난히도 오늘 그대가 더 예뻐 보이고 웃음 짓던 그대 표정 자꾸 아른거려서 바람이 차가운 오늘 밤 집에 돌아가는 길 또 그대 생각이 나요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요 별거 아닌 말들이라도 그대와 함께라면 더 바랄 게 없어요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요',설렘&심쿵,0,2
122,소유 (SOYOU),잠은 다 잤나봐요,오늘밤도 잠은 다 잤나봐요 그대라는 달이 너무 밝아요 원래 하루가 짧았던건가요 그대 생각만하면 밤이 시작되고 밤이 또 끝나고 하얀 아침이 오죠 무슨일이 내게 생긴건가요 달라진 세상이죠 모든게 새로워 너 하나로 가득해 나 헤매고 있죠 오늘밤도 잠은 다 잤나봐요 그대라는 달이 너무 밝아요 내 두볼이 화끈 내 심장이 두근 그대가 진정 시켜줄래요 그대 마음 조르지않을게요 가만히 내가 옆에 다가설게요 그대 눈동자에 내가 들어올때 살며시 나를 안아줘요 그대면 괜찮아요 무슨일이 내게 생긴건가요 달라진 세상이죠 모든게 새로워 너 하나로 가득해 나 헤매고 있죠 오늘밤도 잠은 다 잤나봐요 그대라는 달이 너무 밝아요 내 두볼이 화끈 내 심장이 두근 그대가 진정 시켜줄래요 그대 마음 조르지않을게요 가만히 내가 옆에 다가설게요 그대 눈동자에 내가 들어올때 살며시 나를 안아줘요 그대면 괜찮아요 사랑이죠 이게 사랑이죠 처음엔 못느꼈었던 이기분 느껴봐 내맘 들어봐 내맘 그대 사랑만 살고있어 오늘밤도 잠은 다 잤나봐요 그대라는 달이 너무 밝아요 내 두볼이 화끈 내 심장이 두근 그대가 진정 시켜줄래요 그대 마음 조르지않을게요 가만히 내가 옆에 다가설게요 그대 눈동자에 내가 들어올때 살며시 나를 안아줘요 그대면 괜찮아요',설렘&심쿵,0,2
123,산들,내 기억 속에 남아 있는 그대 모습은,눈을 감고 불어온 밤바람에 찬찬히 흩날린 머리칼을 맡기며 감겨오는 옷자락 소리에 너와 손잡았던 그때 생각이나 오 같은 공원 그 거리 지금 우린 발을 맞춰 꼭 같은 계절 이 거리 우리 다시 걸어보자 오 바래진 내 지갑속 넣어둔 이 약속 봄 바람같은 미소 그 날이 선명해 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라 널 불러본다 시간이 얼마나 흐른지도 모른 채 계절이 몇번씩 도는지도 모른 채 집에 돌아가는 길엔 그새도 못참아 난 전화를 밤새 붙잡았지 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라 널 불러본다 라라 라라라 라 라라라 라라 너의 두 눈동자는 날 설레게 하고 유치하게 고백했던 너와의 사랑 노래도 아직 내겐 들려오지만 내 기억 속에 남아 있는 그대 모습은 낡은 책 페이지 한장에 어김없이 다가와 가지런히 개어놓은 내 마음을 어질러 되돌려 달라 널 불러본다',설렘&심쿵,0,2
124,CherryB (체리비),살랑살랑,Love Love 두근 두근대 내 맘이 설레 자꾸 너무 떨리는 기분 정말 싫은데 사실 온종일 너만 계속 보다가 나 하루가 다 가 조금 달라진 것 같아 어제보다 쑥스러워 널 못 보겠어 살랑살랑 꽃이 피어나듯이 너 내 맘에 하나 둘 피어나 맘 온통 어지럽혀 사랑스럽게 보이고 싶어 어떻게 하면 될까 니 맘에 부는 바람이 되고 싶어 Love Love 니 맘을 흔들고 싶어 Love Love 지금은 무슨 생각해 그냥 다 궁금해 니가 Oh 어떡해 나 살랑살랑 꽃이 피어나듯이 너 내 맘에 하나 둘 피어나 맘 온통 어지럽혀 사랑스럽게 보이고 싶어 어떻게 하면 될까 니 맘에 부는 바람이 내가 왜 이럴까 밤을 또 샜나 봐 오늘 꼭 말할래 니 얼굴을 보고 나의 마음을 또 바보처럼 굴까 겁이 나 살랑살랑 꽃이 피어나듯이 너 내 맘에 하나 둘 피어나 맘 온통 어지럽혀 사랑스럽게 보이고 싶어 어떻게 하면 될까 니 맘에 부는 바람이 되고 싶어 Love Love 니 맘을 흔들고 싶어 Love Love Love Love 니 맘을 흔들고 싶어 Love Love',설렘&심쿵,2,1
125,김민승,쿵쿵쿵,아침에 눈을 뜨면 제일 먼저 생각이나 생각이나 네 얼굴이 생각이나 거울을 바라보니 정말 정말 못생겼네 못생겼어 널 갖기엔 못생겼어 쿵쿵쿵 대는 가슴이 말해 이 소릴 들어봐 살며시 라라라 멋진 음악 같아 더 아름다워 One Two Three Four 너무 많은걸 저 하늘 땅만큼 사랑해 라라라 이젠 말해볼게 내가 널 지켜줄게 달달한 솜사탕이 네 맘처럼 구름 같아 구름 같아 네 맘처럼 구름 같아 내 가슴 왼쪽에는 하루 종일 네가 있어 네가 있어 잠 잘 때도 네가 있어 워 쿵쿵쿵 대는 가슴이 말해 이 소릴 들어봐 살며시 라라라 멋진 음악 같아 더 아름다워 One Two Three Four 너무 많은걸 저 하늘 땅만큼 사랑해 라라라 이젠 말해볼게 내가 널 지켜줄게 내가 꼭 안아줄게 평생을 다 바쳐서 너만을 사랑할게 워 쿵쿵쿵 대는 가슴이 말해 저 하늘 땅만큼 사랑해 라라라 이젠 말해볼게 내가 널 지켜줄게 음 음 음 평생 널 사랑할게',설렘&심쿵,2,0
126,브로맨스(VROMANCE),사랑에 빠진 걸까요 (feat. 오브로젝트),내가 사랑에 빠진 걸까요 내 두 눈이 말을 한대요 그댈 보는 나의 눈빛은 숨기지 못하고 다 들통났죠 내가 사랑에 빠진 걸까요 내 두 볼이 말을 한대요 그대 땜에 붉게 물들어 숨기지 못하고 다 들통났죠 어쩌다 이런 일이 생긴 걸까요 어쩌다 된통 단단히 걸린 거죠 Babe I’m falling in love 내 소원은 하나 통일보다 더 중요한 일 그대를 사랑하는 일 내가 사랑에 빠진 걸까요 내 두 눈이 말을 한대요 그댈 보는 나의 눈빛은 숨기지 못하고 다 들통났죠 내가 사랑에 빠진 걸까요 내 두 볼이 말을 한대요 그대 땜에 붉게 물들어 숨기지 못하고 다 들통났죠 돌이켜 보면 많은 사랑을 했죠 평범한 듯 해도 그땐 심각했었죠 I’m in Love with you 이런 사랑은 하나 예전과는 비교도 안될 누구와도 비교 할 수 없죠 내가 사랑에 빠진 걸까요 내 두 눈이 말을 한대요 그댈 보는 나의 눈빛은 숨기지 못하고 다 들통났죠 내가 사랑에 빠진 걸까요 내 두 볼이 말을 한대요 그대 땜에 붉게 물들어 숨기지 못하고 다 들통났죠 아무리 애를 써도 또 아무리 노력해도 안 되는 일 그대를 사랑하지 않는 일 너 지금 뭐하니 궁금해 전활 걸어 봤어 혹시 지금 듣고 있는 노래 들어 봤어 너 생각하면서 공책 위에다 낙서하다 보니까 이런 노래가 나왔어 내일 뭐 별거 없음 나랑 같이 걸을래 걷다가 배고프면 저녁이나 먹을래 너 눈치 없다 참 그냥 말할게 나 너 좋아하니까 시간 좀 내줄래 내가 사랑에 빠진 걸까요 내 두 눈이 말을 한대요 그댈 보는 나의 눈빛은 숨기지 못하고 다 들통났죠 내가 사랑에 빠진 걸까요 내 두 볼이 말을 한대요 그대 땜에 붉게 물들어 숨기지 못하고 다 들통났죠',설렘&심쿵,2,0
