id,album_name,song_name,issue_date,year,lyrics
575,The Way I Am,The Way I Am,20190626,2019,N/A
576,Harry`s Bar,How Wonderful You Are,20020115,2002,"I go out most nights
Attracted by the lights
Listen to the jazz in Harry's bar
And I know it won't be long

Before they play that song
Do you know how wonderful you are?
It's a sentimental sound
Make me want to fool around

With somebody who is wishing on a star
I pull my hat down low
Go up and say hello
Do you know how wonderful you are?

Always struggled with the art of conversation
And they'll be those for whom this song has no appeal
But I know it works for me
And I'm sure you will agree

[Chorus]
That It illustrates exactly how I feel
Things can happen fast
Some things are built to last
I've seen it all go down in Harry's bar

Though we've only just begun
This show will run and run
Do you know how wonderful you are?

I've always struggled with the art of conversation
And they'll be those for whom this song has no appeal
But I know it works for me
And I'm sure you will agree

[Chorus]

Though we've only just begun
This show will run and run
Do you know how wonderful you are?
Do you know how wonderful you are?
Do you know how wonderful you are?"
577,Dawn Patrol,Don`t Tell Me You Love Me,19820000,1982,"It ain't the way you move
It ain't the way that you move me
Oh no
It ain't the way you shake
It ain't the way that you shake me
Oh no
I've lived twenty-five years I'm a
kid on the run
I've got a pistol for action

CHORUS:
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna know
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna know

I love the way you use
I love the way that you use me
Oh yeah
I love the way you shoot
I love the way that you shoot to kill me
Oh yeah
It's taken miles and lines to learn the
Right from the wrong
I keep you hanging on

CHORUS:
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna know
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna to know

[Guitar solos]

Don't tell me you love me
Don't tell me you love me
(You love me, you love me)
Don't tell me you love me
(You love me, you love me)
Don't tell me you love me
(You love me, you love me)
Don't tell me you love me
(You love me, you love me)
love me love me love me yeah

CHORUS:
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna to know
Don't tell me you love me
Don't tell me you love me
Don't tell me, I don't wanna to know"
578,STORY,STORY,20190508,2019,N/A
579,f l o w e r,f l o w e r,20170516,2017,N/A
580,겨울밤,겨울밤,20161128,2016,"오늘 그대의 하루도
혹시 나만큼 힘들었는지
나는 그대 생각에
오늘 하루를 살았네
우우우우우
우우우우우
우우우우우
우우우우우
오늘 그대의 슬픔을
혹시 아무도 몰라줬는지
내가 그댈 걱정해
오늘 하루가 갔네
라랄라랄라
라랄라랄라
라랄라랄라
라랄라랄라라라라
사랑하는 그대 노래
밤새 그대 뒤척이는 소리
아직도 잠못이루고 있는지
내가 지친 너의 어깨
토닥토닥 해줄께
라랄라랄라
라랄라랄라
라랄라랄라
라랄라랄라라라라
사랑하는 그대 노래
라랄라랄라
라랄라랄라
라랄라랄라
라랄라랄라라라라
그대 곁에 내가 있네
사랑하는 그대 곁에"
581,World Psychedelic Classics 3 (Love`s A Real Thing),Better Change Your Mind,20060627,2006,N/A
582,마음이 따뜻해지는 사랑의 클래식,"Swan Song, D. 957: IV. Serenade",20140326,2014,N/A
583,Pink Spring,Pink Spring,20170222,2017,N/A
584,Catfish,Catfish,20200214,2020,"I got misled mistook discard
Anything that I said
See I'm not the type to call you up drunk
but I got some lies to tell
She hates her work but loves to flirt
It's a shame she don't work with me
She gets uptight don't like when I'm gone
but she won't let on to me
I said I'm only looking out for you
She said It's obvious that's a lie
But I only ever put out for you
You know it's obvious you don't try
I got mistook and took dissent
And it's not as if you didn't notice
That I tried to steer you clear of this place
And wound with nothing to show for it
You never got that from me
She said you never got that from me
She said you never got that from me
but you got that look from me
I said I'm only looking out for you
She said It's obvious that's a lie
But I only ever put out for you
You know it's obvious you don't try
I said I'm only looking out for you
She said It's obvious that's a lie
But I only ever put out for you
You know it's obvious you don't try
I got misled mistook discard
Anything that I said
See I'm not the type to call you up drunk
but I got some lies to tell"
585,Russian Soul,Petite Ballade Op 12-1 (Arr. For Cello And Orchestra),20170602,2017,N/A
586,명화 (名&#30059;),명화 (Feat. 정우of썸데이),20181128,2018,"그대가 떠나갔네요
나는 아직도 널 기다리는데
그대 없음 안될 사람
그게 나에요
그러니 부디 날 떠나지 마요
혼자서 아파했나요
바보처럼 나만 몰랐나 봐요
멀리도 가버렸네요
잡지도 못하게
미안해요 미련한 나라서
눈치 없이 그 사람
자꾸 떠올려보다
결국 나도 몰래 눈물 흘리죠
그댄 행복한가요
물을 수도 없네요
다만 아름답게 기억할게요
전람회에 걸린 그림들처럼
내 맘속에 그려진 너의 얼굴
이제는 만날 수는 없어도
내 맘속에 그려질 너의 모습
언젠간 잊혀지겠죠
너와 함께 한 모든 순간들이
허나 괜찮을거에요
내가 담았으니
고마워요 행복했어요
눈치 없이 그 사람
자꾸 떠올려보다
결국 나도 몰래 눈물 흘리죠
그댄 행복한가요
물을 수도 없네요
다만 아름답게 기억할게요
전람회에 걸린 그림들처럼
내 맘속에 그려진 너의 얼굴
이제는 만날 수는 없어도
내 맘속에 그려질 너의 모습
아팠던 기억들로
수천 번을 덧칠해도
선명히 내 맘에 남은 너
이제 그만 잊으려고
수천 번을 지워봐도
웃는 얼굴만 자꾸 떠올라
전람회에 걸린 그림들처럼
내 맘속에 그려진 너의 얼굴
이제는 만날 수는 없어도 너
내 맘속에 그려질 너의 모습
명화죠"
587,Hitotema,HIitotema,20120411,2012,N/A
588,Cool Struttin` (RVG Edition),Cool Struttin`,20021101,2002,N/A
589,(영어로 읽어 주는) 행복한 명작읽기 - 11. 이솝 이야기,이솝 이야기_03,20181214,2018,N/A
590,CF에 많이 나오는 익숙한 클래식,Mozart : Clarinet Concerto In A Major K.622 - II. Adagio (모차르트 : 클라리넷 협주곡 가장조 - 2악장),20130114,2013,N/A
591,Di Melo,A Vida em Seus Metodos Diz Calma,19750420,1975,"A vida em seus metodos diz calma
Vai com calma, voce vai chegar
Se existe desespero e contra a calma
E sem ter calma nada voce vai encontrar
A vida em seus metodos diz calma
Vai com calma, voce vai chegar
Se existe desespero e contra a calma
E sem ter calma nada voce vai encontrar
Deus, pai criado, criou com calma
E em sete dias muita calma demonstrou
Voces, ai, tao discutindo, tenham calma
Faca so um sorriso, ele e de aviso, tenha calma
Pois ate hoje sem ter calma desencontro paga
No corre corre, no desespero, nego ate se mata
Voces, ai, tao discutindo, tenham calma
Faca so um sorriso, ele e de aviso, tenha calma
Cal, cal, cal, cal
Calma, calma, calma, calma
Calma, calma, calma, calma
Eu falei
Calma na partebra
O goleiro perdeu a mesma
Sem vergonha, olha o historico
Tambem falei
Calma nas oficinas
Nos postos de gasolina
Principalmente nas maternidades, hospitais e escolas
Tambem falei
Calma e silencio na igreja
E senhora harmonia onde quer que haja calma
Olha as figurinhas
Manhas, facanhas e maranhas com muita calma
A vida em seus metodos diz calma
Vai com calma, voce vai chegar
Se existe desespero e contra a calma
E sem ter calma nada voce vai encontrar
Deus, pai criado, criou com calma
E em sete dias muita calma demonstrou
Voces, ai, tao discutindo, tenham calma
Faca so um sorriso, ele e de aviso, tenha calma
Pois ate hoje sem ter calma desencontro paga
No corre corre, no desespero, nego ate se mata
Voces, ai, tao me ouvindo, tenham calma
Faca so um sorriso, ele e de aviso, tenha calma
Cal, cal, cal, cal
Calma, calma, calma, calma
Calma, calma, calma, calma"
592,위일청 남자의 향기,사랑을 위하여,20020420,2002,"우우우 우우 우 우우
우우우 우 우우
우우우 우우 우 우우
우우우 우 우 우우우

이른 아침에 잠에서 깨어
너를 바라 볼 수 있다면
물 안개 피는 강가에 서서
작은 미소로 너를 부르리
하루를 살아도
행복할 수 있다면
나는 그 길을 택하고 싶다
세상이 우리를 힘들게 하여도
우리 둘은 변하지 않아
너를 사랑하기에 저 하늘 끝에
마지막 남은 진실 하나로
오래 두어도 진정 변하지 않는
사랑으로 남게 해주오

내가 아플 때 보다
네가 아파할 때가
내 가슴 철들게 했고
너의 사랑 앞에
나는 옷을 벗었다
거짓의 옷을 벗어 버렸다
너를 사랑하기에 저 하늘 끝에
마지막 남은 진실 하나로
오래 두어도 진정 변하지 않는
사랑으로 남게 해주오
너를 사랑하기에 저 하늘 끝에
마지막 남은 진실 하나로
오래 두어도 진정 변하지 않는
사랑으로 남게 해주오
사랑으로 남게 해주오"
593,I Am,Wood Grain,20130802,2013,N/A
594,무사 백동수 OST Part.8,사랑 때문에,20110829,2011,N/A
595,From The Back (Feat. Dances with White Girls),From The Back (Feat. Dances with White Girls),20190218,2019,N/A
596,IN THE ROOM PART.2,닿을락 말락 (Feat. 슈가볼),20151120,2015,"사람들이 그래 우린 너무 닮았대
말투 성격 닮을 수도 있는 거지 뭐
볼 때마다 그래 너무 친하대
친구끼리 친한 게 당연한 건데
지나가던 꼬마들이
언니 형아 오래오래 행복하래
그게 무슨 소리인지
우리 둘은 이해 못해
손등이 닿을락 말락 왔다 갔다
너와 내 사이는 또 알 수 없어
같이 여행 온 것뿐인데
어색하고 싶지 않아 어떡해
사람들은 다 아는데
우린 가까워서 이러는 걸까
혹시 알아 운명인 건지
우린 인연인 걸까
손등이 닿을락 말락 왔다 갔다
너와 내 사이는 또 알 수 없어
같이 여행 온 것뿐인데
어색하고 싶지 않아 어떡해
어떡해
닿을 듯 말 듯 보일 듯 말 듯
한 발짝만 떨어지면
편해질 수 있을까
지나가던 꼬마들이
누나 형아 오래오래 행복하래
그게 무슨 소리인지
우리 둘은 이해 못해
손등이 닿을락 말락 왔다 갔다
나도 내 맘 몰라 또 알 수 없어
친구보다 좀 더 친한 친구야
아직까지 나는 그래"
597,The Renewing,Good Company,20151015,2015,N/A
598,The Brand New 1st Single,Suga Luv (Valentine Mix) (Feat. 아이유),20110214,2011,"It's the valentine mix
BIZNIZ and IU The Brand New
Sugar Sugar 나만의 Sugar
사탕처럼 달콤한 내 사랑
Sugar Sugar 오 이럴수가
사랑에 빠져버린 거야
너를 첨 본 순간 눈이 부셔
복권당첨된 사람마냥 웃어
내 사랑스런 baby girl
you're so beautiful
오직 너를 위한 내 love song
my boo 아이쿠 너의 잔소리도
내게는 아주 사랑스런 관심이고
너의 입술은 달콤한 마시멜로
너와 나 함께만 있으면
좋은날 뿐이죠
무엇도 우리 사랑을 막진 못해
나 아닌 다른 누구도 널 갖지못해
언제나 지켜줄게 네게 다짐을 해
세상이 뭐래도 난 너만의 돈키호테
그댄 나의 달콤한 사탕
약속할게 영원한 사랑
그대가 바로 내 삶의 최선이죠
그래요 백번을 물어도 확실하죠
Sugar Sugar 나만의 Sugar
사탕처럼 달콤한 내 사랑
Sugar Sugar 오 이럴수가
사랑에 빠져버린 거야
L O V E Y O U
이 세상 오직 단 한 사람
L O V E Y O U
영원히 그대를 사랑해
너의 앞에만 서면
할말이 떠오르지 않아
그래서 아마 어쩌면
너밖에 모르는 바보일지도 몰라
머리부터 발끝까지 사랑스러워
내 주변사람들은 다 나만 부러워 해
흩어지는 바람에 내 마음을 담아
전하고픈 한마디 사랑해
따뜻한 봄날엔 소풍을 가
너의 무릎을 베고 누워 하늘을봐
너와 함께라면 그게 어디라도 천국
넌 아마 하늘이 내게 주신 선물
그댄 나의 달콤한 사탕
약속할게 영원한 사랑
그대가 바로 내 삶의 최선이죠
그래요 천번을 물어도 확실하죠
Sugar Sugar 나만의 Sugar
사탕처럼 달콤한 내 사랑
Sugar Sugar 오 이럴수가
사랑에 빠져버린 거야
달콤해 달콤해
너무 달콤한 쵸콜릿 같애
달콤해 달콤해
너무 달콤한 솜사탕 같애
달콤해 like Sugar
너무 달콤해 like Sugar
you are so sweet
I love you forever
Sugar Sugar 나만의 Sugar
반짝반짝 그대는 shining star
Sugar Sugar 오 이럴수가
사랑에 빠져버린 거야
Sugar Sugar 나만의 Sugar
사탕처럼 달콤한 내 사랑
Sugar Sugar 오 이럴수가
사랑에 빠져버린 거야
L O V E Y O U
이 세상 오직 단 한 사람
L O V E Y O U
영원히 그대를 사랑해"
599,The Stars Are Indifferent To Astronomy,Jules And Jim,20120124,2012,"The speed at which you move
It's weird how you never lose
What can I do
when I'm next to you
I am lost in my mind
when you go to sleep
I am lost in my mind
when you go to sleep
You gape and lose sight
Even under the northern lights
Under the midnight sun
well my thoughts still run
I am lost in my mind
when you go to sleep
I am lost in my mind
when you go to sleep
Never felt such a pull before
I'm hypnotized I'm destabilized
I am Jules and Jim
I'm me and him
I am all three I am Catherine
The speed at which you move
It's weird how you never lose
What can I do
when I'm next to you
I am lost in my mind
when you go to sleep
I am lost in my mind
when you go to sleep
Never felt such a pull before
I'm hypnotized I'm
Never felt such a pull before
I'm paralyzed I'm destabilized
I am Jules and Jim
I'm me and him
I am all three I am Catherine
I am all three I am Catherine
I am all three I am Catherine"
600,"Movies, Too",Theme from Peter Gunn,20071130,2007,N/A
