id,artist,song_name,lines,Emotion
57,임단우,사랑이 왔나봐,"['사랑은 정말 알다가도 모르겠어', '가끔은 한참 좋다가도', '어느 순간 이상한 촉이 와', '사랑은 원래 눈물 나고 그런다며', '아직은 잘은 모르지만', '너 없이는 나 혼자는 싫어졌어', '난 너의 마음속이 너무너무 궁금해', '어제도 난 오늘도 난 내일도 나는', '너에게로 걸어갈 거야', '나는 너를 좋아하나 봐', '사랑하나 봐 난', '하루 종일 네 생각만 하는 게 가능해', '내가 많이 좋아하나 봐', '난 어떡해야 해 널', '바라보면 웃음 터지는 걸', '사랑이 왔나봐', '난 너의 마음속이 너무너무 궁금해', '어제도 난 오늘도 난 내일도 나는', '너에게로 걸어갈 거야', '나는 너를 좋아하나 봐', '사랑하나 봐 난', '하루 종일 네 생각만 하는 게 가능해', '내가 많이 좋아하나 봐', '난 어떡해야 해 널', '바라보면 웃음 터지는 걸', '사랑이 왔나봐', '미소 짓는 너를 보면 아찔해져', '이렇게 행복한 걸 즐거운 걸 어떡해', '내가 많이 좋아하나 봐', '널 사랑하나 봐 난', '진심으로 너만 보며 살 거야', 'I love you', '내가 많이 좋아하나 봐', '날 어떡해야 해 널', '바라보면 웃음 터지는 걸', '사랑이 왔나봐', '사랑이 왔나봐', '사랑이 왔나봐']",사랑&기쁨
81,cott(콧),SCENE,"['보랏빛의 물든 하늘과', '비치는 우리 실루엣', 'How fascinating', 'your violet eyes too', '어디든 난 상관이 없어', '뭘 하든 너랑 있으면', '펼쳐질텐데', '우리가 있는 여기야 paradise', 'Love is shine', '너를 바라볼 때', '펼쳐진 fairy tale', '잠든 구름들과 우리 둘', '스며든 우리의 지금과', '모든 걸 담아 둔 our frame', '푸른 새벽', '널 감싸 안으며', '잠도 잊은 채 풀어냈던', '마음 위를', '딛고 서 있는', '이 순간마저도', 'Love is shine', '너를 바라볼 때', '펼쳐진 fairy tale', '잠든 구름들과', 'How romance', '우린 바라볼 때', '닮아 있는 듯해', '꿈만 같아 the scene', '잠든 널 옆에 두고', '너와의 다른 장면을 또 그려봐', 'Love is shine', '우리의 순간은', '떠 있는 듯해 In the air', 'Feel like no gravity']",사랑&기쁨
313,로꼬,Somebody!,"['Sometimes', '얼어버렸나', '너를 보면 잊어버려', 'I feel it coming babe', '이기적이야', '넌 왜 매일 날 시험해', 'Please take me somewhere', 'Somebody', '지금 느낌', 'So exciting', '나의 마음을 너무 들뜨게 해', '커피 한 사발을 마신 느낌', 'Somebody', 'Somebody', 'Come a long way', '그저 꿈이라도', 'I'll be fine', '온기로 가득한데', '넌 새벽인 걸까', '느낌대로 해', '우린 얼음 같던 날들을 녹이려 해', '굳이 빙빙 돌아가지 말고', '날아가자 그래 구름 위로', 'Let's go far away', 'Far away far away far away', '아무도 없이 봄 지나쳤지만', '굳이 안 필요해 아무는', '고개 돌렸지만 아니었지', '난 보이지가 않아 너 말고는', '심장은 곧장 하늘 위로 뛸지 몰라', '아니잖아 아무개조차 괜찮아', '기분 너무 높아', '나도 혼란스럽지만 이미 구름 위', '공감 못한 친구들은 걸어 다니지', 'Somebody Somebody Somebody', 'Nobody 아마도 Nobody', '은행사거리에 핀 꽃', '여전히 자라고 있어', '가리고 있던 이름표', '이제 너에게 떼어 주고 싶어', '온기로 가득한데', '넌 새벽인 걸까', '느낌대로 해', '우린 얼음 같던 날들을 녹이려 해', '굳이 빙빙 돌아가지 말고', '날아가자 그래 구름 위로', 'Let's go far away', 'Far away far away far away', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day I wish you to be OK', 'All day', 'All day']",사랑&기쁨
259,비투비,그리워하다,"['My life is incomplete', 'It’s Missing you', '오늘도 하루를 보내 다를 게 없이', '하나도 안 어색해 혼자 있는 게', '너 없인 안될 것 같던 내가 이렇게 살아', '근데 좀 허전해 난 여전히 거기 있나 봐', '후련하게 다 털어내 다 다', '지난 일에 마음 쓰는 게', 'It’s alright', '답이 잘 보이는가 싶다가도', '어느새 날 가두는 감옥이 돼', '시간은 앞으로만 가는 걸 어째', '그 동안 난 아무것도 이룬 것이 없네', '아직도 내 마음속엔 너 Oh oh', '너를 그리워하다 하루가 다 지났어', '너를 그리워하다 일 년이 가버렸어', '난 그냥 그렇게 살아', '너를 그리워하다 그리워하다', '다 괜찮을 거라 되뇌어 봐도', '내 하루에 끝엔 또 너로 남아', '너 없인 안될 것 같던 내가 이렇게 살아', '사실 좀 허전해 넌 여전히 여기 있나 봐', '내 마음은 여전해 아직 너를 원해', '몇 년이 지나도 난 아직 널 그리워해', '난 아직 기억해 우리 처음 봤을 때', '네 옷차림과 머리 스타일도', '다 정확하게', 'I pray for you every night and day', 'I hope that someday soon', 'I can see you once again', '아직도 내 마음속엔 너 Oh oh', '너를 그리워하다 하루가 다 지났어', '너를 그리워하다 일 년이 가버렸어', '난 그냥 그렇게 살아', '너를 그리워하다 그리워하다', '잠에서 깨어 헝클어진 머리처럼', '내 일상도', '꽤나 엉망이 돼버렸어 책임져', '아무렇지 않은 척', '드리워진 표정도 내 모든 곳에', '스며든 네 흔적도 다 책임져 아직도 난', '잊을 수 없나 봐 다시 돌아와 줘', '또다시 같은 엔딩이라 해도 너', '너를 그리워하다 하루가 다 지났어', '너를 그리워하다 일 년이 가버렸어', '너를 잊으려 하다 하루가 지나가도', '너를 지우려 하다 일 년이 가버려도', '난 그냥 그렇게 살아', '너를 그리워하다 그리워하다', '그리워하다 그리워하다']",사랑&기쁨
203,정평일,꽃신,"['이제 예쁜 신발을 신은', '당신께 전할 말 있네', '어딜 가든지 항상 웃길', '나 간절히 바라오', '가끔 화가 난다고 해도', '손톱은 괴롭히지 말고', '너무 울어 우는 이유도 잊을 때', '그때 날 불러주겠소', '해가 지고 어둠이 내리면', '그대 떠난 부둣가에', '돌아오지 않을 배를 나 홀로', '기다려야 하겠지요', '밤새 춤을 추며 놀던', '우리가 남이 되어', '가끔은 무너지겠지만', '그대 발길 닿는 곳엔', '안개꽃이 가득하길', '지난날이 생각나지 않게', '해가 지고 어둠이 내리면', '그대 떠난 부둣가에', '돌아오지 않을 배를 나 홀로', '기다려야 하겠지요']",사랑&기쁨
501,비투비,예지앞사,"['어떤 말로 어떻게 시작해야 할지', '사랑이란 말로도 표현할 수 없는', '내 마음을 Oh', '부드러운 네 두 손엔 파란 나팔꽃', '널 처음 만난 그때에 봄날의 기억을', '넌 잊지 마 처음 우리 약속 예전부터 계속', '오늘까지 너와 날 Yeah 앞으로도', '너와 나 함께 꿈꿨던 미래 서로 손 꼭 잡고', '날아올라 저 높이 To the sky', '예전도 지금도 앞으로도', '나만을 비추는 푸른 물결', 'Melody melody 영원히 You& me', '예전도 지금도 앞으로도 사랑해', '어디에 있더라도', 'Melody melody 영원히 You& me', 'You make me dream make me', 'dream make me girl', 'You make me dream make me', 'dream make me girl', '내 꿈은 바로 너였어 Yeah', '혹시 묵은 감정이 있다면 솔직히 털어놔', '그래 이런 솔직한 대화를 통해서만', '우린 더 가까워지고 지금까지도 꽤 훌륭했어', '나머진 천천히 조각하면 돼', '처음엔 둘 모두 걱정 많이 했겠지', '가끔 널 괴롭히는 놈들과 몇 번의 시비', '온갖 시련을 버티고 이제 일어서', '작았던 개구리가', '이제 도약할 준비를 마쳤어', '숨 가쁘게 달려왔지만', '세상은 인정해 주지 않았지', '실망과 한숨 지쳐 쉬고 싶을 때', '시간은 기다려주지 않았지', '아픈 손가락인 너희의 바람이', '시린 가슴에 불어와 내 마음이', '너희와 같다는 걸 이 곡이 선물이라면', '지겹도록 주고 싶어', '예전에도 지금도 앞으로도', '예전도 지금도 앞으로도', '나만을 비추는 푸른 물결', 'Melody melody 영원히', 'You& me', '예전도 지금도 앞으로도', '사랑해 어디에 있더라도', 'Melody melody 영원히 You& me', 'You make me dream make me', 'dream make me girl', 'You make me dream make me', 'dream make me girl', '내 꿈은 바로 너였어 언제까지나', 'You make me dream make me', 'dream make me girl', 'You make me dream make me', 'dream make me girl', '내가 여기 있을게 Yeah', 'Till now I know', 'I haven't expressed myself', 'Very well and 8 bars isn't enough', 'for me to tell', 'How I truly feel so I'll just say', 'what I can right now', 'Us and you you and', 'we BTOB and MELODY', 'Both of us can’t exist', 'without the other we coexist', 'Gift to each other fan and', 'artist special kinda relationship', 'I know I haven’t expressed', 'myself very well', 'But I’m thankful for every melody', 'in and of themselves', '예전도 지금도 앞으로도', '나만을 비추는 푸른 물결', 'Melody melody 영원히 You& me', '예전도 지금도 앞으로도', '사랑해 어디에 있더라도', 'Melody melody 영원히 You& me']",사랑&기쁨
65,보민 (Bomin),자꾸 생각나 (You & I),"['서롤 담은 눈', '작은 세상이 돼', '가만히 네게 기대', '여긴 우리 뿐', '혀 끝 위로 남긴', '하지 않은 얘긴', '꺼내지 않아도 이미 알잖아 So', '난 거꾸로 하늘 위를 걸어', '종일 붕 떠 있는 맘', '또 1초가 1분으로 흘러', '네가 있는 시간만', '네모난 세상 속 Page에', 'Time line 모두 너로 보여', '네 생각 자꾸만 멈출 수 없게 Eh', 'You & I 하루 종일 자꾸 생각나', 'You & I 우리 사이 점점 설레와', '기분 좋은 노랠 들을 때', '밤새도록 잠이 안 올 때', '자꾸 생각나 자꾸 생각나', '매일 Babe yeah', '달콤한 입술', '틈 사이 번진 말에', '우릴 둘러싼 모든 게', '둘만의 꿈이 돼', '넌 내 맘 깊숙이 스며든 채', '널 닮은 언어로 온종일 속삭여', '사랑스런 비밀처럼', '너와 나만 알 수 있게', '늘 어디에 어떤 것을 봐도', '오직 네가 떠올라', '새까맣게 색을 칠한 밤도', '온통 너의 그림자', '네모난 세상 속 Page에', 'Time line 모두 너로 보여', '네 생각 자꾸만 멈출 수 없게 Eh', 'You & I 하루 종일 자꾸 생각나', 'You & I 우리 사이 점점 설레와', '기분 좋은 노랠 들을 때', '밤새도록 잠이 안 올 때', '자꾸 생각나 자꾸 생각나', '매일 Babe yeah', '넌 나를 위한 한 조각', 'Oh Baby I need you right now', '다른 건 바라지 않아', '매일 Babe yeah']",사랑&기쁨
40,비비(BIBI),"아주, 천천히","['눈빛만으로 알 수가 있지', '어떤 세상을 살아왔는지', '처음 내민 너의 따뜻한 손길에', '내 마음이 전부 녹아내', '우린 서로 앞을 주저하고', '현실 속에 무너져 가던', '이런 나를 잊어가게 해', 'I'm telling the truth', '너에게 가는 중', '이젠 나를 봐줘', '내가 다가갈게 천천히', '아주 천천히', '손짓만으로 알 수가 있지', '너가 얼마나 착한 애인지', '우리가 지나왔던 시간들이', '이제야 날 버티게 해', '우린 서로 앞을 주저하고', '현실 속에 무너져 가던', '이런 나를 잊어가게 해', 'I'm telling the truth', '너에게 가는 중', '이젠 나를 봐줘', '내가 다가갈게 천천히', '아주 천천히']",사랑&기쁨
69,Sweet The Kid,천천히,"['우리 매번 같은 시간에 있다는 거', '시간을 보면 네가 내 안에 그려져', '같이 있어도 너만 생각할게', 'take the time', 'you been on mind on mind', '우리의 여행을 기다리면 늦게 가', '너와 마주 보면 다시 또 빨리 가', 'what time is it', '널 만나고 나의 모습은', '온전히 진심으로 채워져', '지금 흘러간 1초도', '조금만 천천히 이 시간 천천히', '이제는 맘 편히', 'we should sunset swimming', '나 너무 행복해', '텅 빈 시간엔 내 맘은 가득', '지금 너의 목소리로 전부 채워져 uh', '오늘 밤은 소리에만 집중 like ATC', '시간이 벌써 이렇게 no', '우리의 여행을 기다리면 늦게 가', '너와 마주 보면 다시 또 빨리 가', 'what time is it', '널 만나고 나의 모습은', '온전히 진심으로 채워져', '지금 흘러간 1초도', '조금만 천천히 이 시간 천천히', '이제는 맘 편히', 'we should sunset swimming', '나 너무 행복해', '일어나면 꿈을 꿔', 'when i look at rose', '내 옆에 있어줘', '물은 내가 줄게 마음껏', '약속해 i swear 나눠줘 너의 시간', '다가올 이 시간은 천천히', '조금만 천천히', '이제는 맘 편히 이제는 맘 편히', 'we should sunset swimming', '나 너무 행복해', '조금만 천천히', '이제는 맘 편히', 'we should sunset swimming', '나 너무 행복해']",사랑&기쁨
107,문수진 (Moon Sujin),Off my face,"['One touch and you got me stoned', 'Higher than I've ever known', 'You call the shots and I follow', 'Sunrise but the night still young', 'No words but we speak in tongues', 'If you let me I might say too much', 'Your touch blurred my vision', 'It's your world and I'm just in it', 'Even sober I'm not thinkin' straight', ''Cause I'm off my face', 'in love with you', 'I'm out my head so into you', 'and I don't know how you do it', 'But I'm forever ruined by you', 'ooh ooh ooh', 'Can't sleep', ''cause I'm way too buzzed', 'Too late now you're in my blood', 'I don't hate the way you keep me up', 'Your touch blurred my vision', 'It's your world and I'm just in it', 'Even sober I'm not thinkin' straight', ''Cause I'm off my face', 'in love with you', 'I'm out my head so into you', 'and I don't know how you do it', 'But I'm forever ruined by you', 'ooh ooh ooh', 'Ooh-ooh-ooh ooh ooh ooh ooh', 'Ooh-ooh-ooh ooh ooh', 'Ooh-ooh-ooh ooh ooh ooh ooh', 'Ooh-ooh-ooh ooh ooh', ''Cause I'm off my face', 'in love with you', 'I'm out my head so into you', 'and I don't know how you do it', 'But I'm forever ruined by you', 'ooh ooh ooh', 'By you ooh ooh ooh']",사랑&기쁨
289,송지은,똑 같아요,"['무엇이 무엇이 똑 같을까', '콩 콩 콩 사랑이 똑 같이 콩', '우리 둘은 만나면 콩 콩 콩', '양치를 할 때도 콩 콩 콩 콩', '떨어져 있을 땐 더 크게 콩', '너랑 나랑 또 무엇이 똑 같을까', '널 알고 싶어 혈액형 별자리', '그런 거 말고 진짜 너', '세상 누구도 모르는 너', '얘기해줄래 기억의 시작부터', '첫 번째 거짓말과', '첫 사랑 빼고 모두 알고 싶어', '무엇이 무엇이 다른 걸까', '이 빼기 일은 딱 일이지만', '너를 뺀 난 하나가 아닌걸', '널 보고 있을 땐 가슴 떨려', '보고 싶을 땐 막 가슴이 울려', '단 하나의 오직 하나가 되고 싶어', '널 알고 싶어 혈액형 별자리', '그런 거 말고 진짜 너', '세상 누구도 모르는 너', '얘기해줄래 기억의 시작부터', '첫 번째 거짓말과', '첫 사랑 빼고 모두 다', '내 별자린 상처투성이 별', '소심하고 외롭고 까칠해', '늘 혼자서 생각 하고', '혼자 상처받는 겁쟁이야', '날 읽어줄래 혈액형 별자리', '그런 거 말고 진짜 나', '세상 누구도 모르는 나', '얘기해줄게 기억의 시작부터', '첫 번째 거짓말과', '첫 사랑 빼고 모두 알려줄게']",설렘&심쿵
56,우디(Woody),"똑똑 (Knock Knock) (feat. 문형준, 임영은)","['너를 첨봤을때', '내 세상은 순간 멈췄어', '눈을 감을수도 입을', '다물수도 없었지 우후', '용기내 다가가 볼까', '시작은 친구로 할까', '온종일 네 생각에', '잠 못 이루곤해', '더는 모르겠어', '어쩔 수가 없어', '똑똑 들어가도 될까', 'Knock knock knock knock', '똑똑 나란 남자 어때', 'Tell me baby', '넌 너무 사랑스러워', '넌 그냥 아름다워', '마음이 간질거려', '웃음이 피어올라', '똑똑 들어가도 될까', 'Knock knock knock knock', '똑똑 나를 받아줄래', 'I'll wait for you', '너만을 바라볼거야', '평생을 지켜줄게', '메마른 가슴에', '단비가 되어줄게 uh', '처음 널 봤을때', '심장이 두근두근거렸어', '눈에 띄고 싶어', '네 주윌 맴맴돌곤 했었지 우', '조금씩 다가와줄래', '서툴러도 괜찮아', '매일밤 널 그리며', '꿈속에서 사는 나', '네 여자가 되고 싶어', '똑똑 들어가도 될까', 'Knock knock knock knock', '똑똑 나란 여자 어때', 'Tell me baby', '넌 너무 젠틀해보여', '넌 그냥 매력있어', '네표정 네말투', '궁금해 미치겠어', '똑똑 들어가도 될까', 'Knock knock knock knock', '똑똑 나를 받아줄래', 'I'll wait for you', '네 이상형이 되줄게', '너에게 힘이 되줄게', '불꺼진 네방에', '빛을 가득 채워줄게', 'Woo baby think about you', '사랑해 너만을 사랑해', 'falling in love', '오늘부터 1일하자', '기다려왔던 말이야', '첨부터 느껴졌어', '우린 운명이었어', '저기 별보다 많이 사랑해', '너만을 사랑해', 'so much in love', '내곁에 오직 너뿐야', '내곁에 단 한사람 기억해', '우리만의 예쁜 사랑얘기 uh']",설렘&심쿵
211,CHEEZE(치즈),Orange,"['oh hi-hello 하나 둘 셋', '은근 네 눈에 띌 준비를 해', 'i know everyday 너 몰래 이래', '볼 때마다 넌 짓궂게 웃지만', '서툴러도 뭐 어때 어느새 물들은', '두 볼은 더 빨갛게', '조금은 더 가깝게', 'Love is always better', '널 닮은 색을 골라', '내겐 it’s all of you', 'Orange-colored view', 'And I know it always better', '둥둥 떠올라', '매일 it’s all of you', '몰라서 묻는 거 알아', '너라서 그런가 봐 그게 너라서', 'you know everyday 넌 원래 그래', '작은 눈빛에도 조금 예민해', '나도 모르게 모든 게 너와 이어져', '틈이 없어 이대로도 난 완벽한 걸', 'Love is always better', '널 닮은 색을 골라', '내겐 it’s all of you', 'Orange-colored view', 'And I know it always better', '둥둥 떠올라', '매일 it’s all of you', '몰라서 묻는 거 알아', 'Love is always better', '이리저리 둘러봐', '내겐 it’s all of you', 'Orange-colored view', 'And I know it always better', '숨이 차올라', '매일 it’s all of you', 'Orange-colored view and you', 'I don’t know how it happened', 'but I know what to do', 'I don’t know how it happened', 'but I know what to do', 'I don’t know how to handle', 'but I know how to do']",설렘&심쿵
106,"15&(박지민, 백예린)",티가 나나봐,"['티가 나나 봐 다 보이나 봐', '티가 나나 봐 다 보이나 봐', 'I think I'm in love', '아무리 티를 안 내려고 해봐도', '하루 종일 미소가 계속 흘러나와', '니가 내 맘속에 심어 논', '사랑 때문에 사랑해', '티가 나나 봐 다 보이나 봐', 'No 내 눈빛이 내 미소에', '모두 다 쓰여있어서', '티가 났나 봐 다 보이나 봐', 'No 아무 말도 안 했는데', '사람들이 모두 알아', 'I'm in love I'm in love', 'Oh I'm in love', '햇살이 왜 이렇게 빛나는지', 'I'm in love I'm in love', 'Oh I'm in love', '바람이 왜 이렇게 상쾌한지', '꿈을 꾸는건지 마법에 빠졌는지', '모르겠지만 나를 깨우지 마요', '꿈이기엔 너무', '사실 같고 사실이기엔', 'I miss you', '너무나 꿈만 같으니 제발', '티가 나나 봐 다 보이나 봐', 'No 내 눈빛에 내 미소에', '모두 다 쓰여있어서', '티가 났나 봐 도저히 난', '다 보이나 봐 감출 수 없어', '아무 말도 안 했는데', '사람들이 모두 알아', 'I'm in love I'm in love', 'Oh I'm in love', '햇살이 왜 이렇게 빛나는지', 'I'm in love I'm in love', 'Oh I'm in love', '바람이 왜 이렇게 상쾌한지', 'I'm in love I'm in love', 'Oh I'm in love', '햇살이 왜 이렇게 빛나는지', 'I'm in love I'm in love', 'Oh I'm in love', '바람이 왜 이렇게 상쾌한지']",설렘&심쿵
127,존박,이상한 사람,"['잊으려고 애써왔던 것들', '잊고 살아왔던 말들', '소용없다 믿던 것들', '너무 많은데', '그댄 그런 모든 걸', '한가득 안고서', '나를 보며 웃고 있어', '그댄 나를 또 한 번', '설레게 만드는', '이상한 사람', '내가 알던 세상은 모든 게', '어려웠는데', '몰랐었던 모든 곳이', '아름다웠다', '그댄 그런 모든 걸', '한가득 안고서', '나를 보며 웃고 있어요', '그댄 나를 또 한 번', '설레게 만드는', '이상한 사람', '우리 둘은', '얼마나 오래', '같이 걷게 될까', '이런 것이 궁금해지면', '사랑인걸까', '그댄 나를 또 한 번', '긴 꿈을 꾸게 해', '안 다쳤던 어린 날처럼', '조심스레 또 한 번', '설레이는 맘이', '사랑인가 봐', '그댄 나를 또 한 번', '긴 꿈을 꾸게 해', '안 다쳤던 어린 날처럼', '조심스레 또 한 번', '설레이는 맘이', '사랑인가 봐', '사랑인가 봐']",설렘&심쿵
397,새소년,난춘 (亂春),"['그대 나의 작은 심장에', '귀 기울일 때에', '입을 꼭 맞추어', '내 숨을 가져가도 돼요', '저무는 아침에 속삭이는 숨', '영롱한 달빛에 괴롭히는 꿈', '네 눈을 닮은 사랑', '그 안에 지는 계절', '파도보다 더 거칠게 내리치는', '오 그대여 부서지지마', '바람새는 창틀에 넌 추워지지마', '이리와 나를 꼭 안자', '오늘을 살아내고 우리 내일로 가자', '내가 너의 작은 심장에', '귀 기울일 때에', '입을 꼭 맞추어 어제에 도착했습니다', '오 그대여 부서지지마', '바람새는 창틀에 넌 추워지지마', '이리와 나를 꼭 안자', '오늘을 살아내고 우리 내일로 가자', '그대여 부서지지마', '바람새는 창틀에 넌 추워지지마', '이리와 나를 꼭 안자', '오늘을 살아내고 우리 내일로 가자']",설렘&심쿵
62,슬로(Sllo),두근대 (With 조영현),"['오늘은 네가 보고 싶어', '하루 종일 떠올리고만 있어', '널 보고 싶을 때마다', '볼 수 있다면', '뭐든지 다 할 수가 있어', '요즘 나는 너 하나뿐인걸', '아마 지금쯤은', '너도 날 생각할지 몰라', '갑자기 맘이 두근', '눈 앞에 네 모습은', '없어지지를 않고', '자꾸 날 따라다녀', '요즘 매일 밤 꾸는 꿈 속의 네 얼굴은', '잠에서 깨면 더 보고 싶어져', '두근대 나는 왜', '너만 보면 이렇게 설레는지 몰라', '두근대 나는 왜 널 볼 때면 널 볼 때면', '이렇게 가슴이 떨리는지', 'hey baby', '날 보고 말해줘', 'girl', '내게도 보고 싶단 말', '그 표정과 함께', '가끔 보여주는 네 웃음이 좋아', 'hey baby', '몇 번을 말해도 boy', '네게 나 보고 싶단 말', '끝까지 말할게', '내게 보여주는 네 웃음이 좋아', '난 수백 번 너의 손을 잡는 상상', '내겐 설렘과 두근거림이 딱 반반', '우리가 하나 되는 날을 항상', '바라서인지 너와', '자꾸만 가까워지나 봐', '어제와 똑같은 날들이 달라지고', '너 아닌 다른 것들은 전부 작아지네', '점점 네가 없는 게 말이 안 돼져가서', '이미 알고 있던', '내 맘을 다시 깨달았어', '솔직히 넌 너무 예쁘잖아', '누구든 네 옆으로', '가면 보이지도 않아', '절대로 안 떨어져 네 옆에서', '너를 보고 있으면 내 맘은 계속', '두근대 나는 왜', '너만 보면 이렇게 설레는지 몰라', '두근대 나는 왜 널 볼 때면 널 볼 때면', '이렇게 가슴이 떨리는지', 'hey baby', '날 보고 말해줘', 'girl', '내게도 보고 싶단 말', '그 표정과 함께', '가끔 보여주는', '네 웃음이 좋아', 'hey baby', '몇 번을 말해도 boy', '네게 나 보고 싶단 말', '끝까지 말할게', '내게 보여주는 네 웃음이 좋아', '널 보면 조금씩 곁으로 가게 돼', '더 더 다가와도 돼', '내가 먼저 한걸음 다가갈게', '자꾸만 네 생각에 시간이 가는데', '하루가 온종일 너로 가득해', 'hey baby', '날 보고 말해줘', 'girl', '내게도 보고 싶단 말', '그 표정과 함께', '가끔 보여주는 네 웃음이 좋아', 'hey baby', '몇 번을 말해도 boy', '네게 나 보고 싶단 말', '끝까지 말할게', '내게 보여주는 네 웃음이 좋아', 'hey baby', '난 두근대', 'my love 우', 'fall in love with you', '처음부터', 'hey baby 난 두근대', 'my love 우', 'fall in love with you', '처음부터']",설렘&심쿵
295,죠지,아껴줄게 (Prod. L-like),"['지루해서 보이지 않았던 모든 것', '누구에겐 삶 누구에겐 시간', '누구에겐 사랑', '다시 만져보고 말 걸어줄게', '애틋한 눈 하고 바라볼게', '내가 너에게', '숨결을 불어넣어 줄게 yeah yeah', '오후 4시 저기 저 유리창을 통해', '내 맘을 비추는 uh', '사랑스럽고 나른한 저 빛처럼', '예쁜 모든 것들에게 미안해', '넌 매일 빛나고 있었는데', 'woo woo woo', '항상 주머니에 손을 넣으면', '잡힐 줄 알았던 모든 것', '모든 것', '다들 그랬을까', '너도 그랬을까', '이제서야 서운함 가득한', '내 일상들아 미안해', '내가 다시 아껴줄게', '지나왔던 길로 되돌아가서', '내가 다시 잃어버리지 않을게', '지나왔던 길로 되돌아가면', '잃어버리지 않을까 고민했던', '누구에겐 삶 누구에겐 시간', '누구에겐 사랑 love', '늘 그래왔듯이 넌 언제나', '그 자리에 그대로인 걸', '생각해보면 문득 고마워', '그냥 모든 게 다', '날 안아줬던 행복들이야', '그동안 몰라줘서 미안해', '물도 더 잘 줄게', '오래도록 내 옆에 쭉 머물러줘', '내가 다시 아껴줄게', '지나왔던 길로 되돌아가서', '내가 다시 잃어버리지 않을게', '지나왔던 길로 되돌아가면', '내가 다시 아껴줄게', '지나왔던 길로 되돌아가서', '내가 다시 잃어버리지 않을게', '지나왔던 길로 되돌아가면']",설렘&심쿵
194,파란(Paran),첫사랑,"['Hello I believe you', '사랑하고 싶어질 때', '어때요 그대여 이제는 될까요', '두 눈엔 오직 그대 하나만 보입니다', '이 세상 그대와 단 둘이 우리만', 'Be forever with you', '너의 달콤한 목소리가', '내 이름을 부를때', '너의 촉촉한 눈빛들이', '내 얼굴을 스칠때', '사랑한다는 얘기를', '너의 귓가에 속삭여 tonight', '너의 가슴에 나를 안겨줘', '어때요 그대 나는 준비가 다 됐어요', '영원히 그대만 사랑합니다', 'Say that I Love you 워', '나의 떨리는 목소리가', '너의 이름 부를때 (부를 때)', '나의 촉촉한 눈빛들이', '너의 얼굴 스칠때', '사랑한다는 얘기를', '나의 귓가에 속삭여 tonight', '뛰는 가슴에 너를 안겨줘', '너와 나 둘이서 (둘이서)', '둘이지만 하나로 (하나로)', '영원히 이렇게 사랑하고 싶어 아', '너의 달콤한 목소리가', '내 이름을 부를 때', '(너의 목소리 so sweet)', '너의 촉촉한 눈빛들이', '(너의 촉촉한)', '내 얼굴을 스칠 때', '(눈 빛 속에 나)', '사랑한다는 얘기를 (사랑해)', '너의 귓가에 속삭여 tonight', '너의 가슴에 나를 안겨줘 (사랑해)', '나의 떨리는 목소리가 (너만을)', '너의 이름 부를때 (예)', '나의 촉촉한 눈빛들이', '너의 얼굴 스칠때', '사랑한다는 얘기를', '나의 귓가에 속삭여 tonight', '뛰는 가슴에 너를 안겨줘', '우리 영원히 사랑을 해요']",설렘&심쿵
317,이아람,Cosmos (Feat. 조곤 of 오이스터),"['있지 그거 알아 너', 'Want you to know', '우리가 지금', '서로 마주하는 이 순간이', '얼마나 많은 우연의 결과인지', 'I think 말이 되니', '이 드넓은 우주의', '같은 하늘 아래서', '함께 이 시간을 살아가는 것', '그때 하필 네가 마침 또 내가', '그곳에 있지 않았다면', '서로 마주 보고 있지 않았다면', '또 비가 오지 않았으면', '우리가 지금 우리일 수 있을까', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적', 'How did you recognize me', 'What made you', 'to feel so sure of me', '그래 맞아 뻔한 단어들로는', '설명할 수 없는', '만남 그리고 사랑', '너 말곤 세상에', '다신 없는 너란 사람', '그때 하필 네가 아님 또 내가', '조금만 늦었더라면', '내가 아닌 다른 사람이 앉았다면', '우린 또 어딘가에서', '우연히 알게 됐을까', '아님 서로를 모른 채', '살아가고 있을까', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적', '끝없는 공간과', '흘러가는 시간 속', '너와 내가 서로', '사랑하는 기적']",설렘&심쿵
